STA_SEQ,Field_Accession,Field_Activity_Date,SampleYr,Pass_Count,Reach_Length,Reach_Length_UOM,OTU,IsStocked,SumOfResult_Value,FishPer100M,Use
15306,10124,11-Jul-06,2006,1,105,m,Notemigonus crysoleucas,FALSE,1,0.952380952,1
15306,10994,26-Jun-07,2007,1,75,m,Lepomis cyanellus,FALSE,1,1.333333333,1
15306,10994,26-Jun-07,2007,1,75,m,Salvelinus fontinalis,FALSE,2,2.666666667,1
15306,20253,1-Jun-10,2010,1,100,m,Catostomus commersonii,FALSE,3,3,1
15306,20253,1-Jun-10,2010,1,100,m,Lepomis cyanellus,FALSE,3,3,1
15306,20253,1-Jun-10,2010,1,100,m,Rhinichthys atratulus,FALSE,6,6,1
15306,20253,1-Jun-10,2010,1,100,m,Salvelinus fontinalis,FALSE,14,14,1
15306,26298,17-Jul-09,2009,1,75,m,Rhinichthys atratulus,FALSE,4,5.333333333,1
15306,26298,17-Jul-09,2009,1,75,m,Salvelinus fontinalis,TRUE,7,9.333333333,1
15306,5368,9-Jul-04,2004,1,58,m,Rhinichthys atratulus,FALSE,12,20.68965517,1
15306,5368,9-Jul-04,2004,1,58,m,Salvelinus fontinalis,FALSE,19,32.75862069,1
15306,6556,12-Jul-05,2005,1,150,m,Luxilus cornutus,FALSE,1,0.666666667,1
15315,11171,26-Jul-07,2007,1,108,m,Anguilla rostrata,FALSE,15,13.88888889,1
15315,11171,26-Jul-07,2007,1,108,m,Luxilus cornutus,FALSE,12,11.11111111,1
15315,11171,26-Jul-07,2007,1,108,m,Notemigonus crysoleucas,FALSE,1,0.925925926,1
15315,11171,26-Jul-07,2007,1,108,m,Rhinichthys atratulus,FALSE,302,279.6296296,1
15315,11171,26-Jul-07,2007,1,108,m,Salmo salar,TRUE,11,10.18518519,1
15315,11171,26-Jul-07,2007,1,108,m,Salvelinus fontinalis,FALSE,35,32.40740741,1
15315,2013044_lf-FISH,12-Jul-13,2013,1,150,m,Anguilla rostrata,FALSE,9,6,1
15315,2013044_lf-FISH,12-Jul-13,2013,1,150,m,Lepomis macrochirus,FALSE,1,0.666666667,1
15315,2013044_lf-FISH,12-Jul-13,2013,1,150,m,Luxilus cornutus,FALSE,1,0.666666667,1
15315,2013044_lf-FISH,12-Jul-13,2013,1,150,m,Rhinichthys atratulus,FALSE,130,86.66666667,1
15315,2013044_lf-FISH,12-Jul-13,2013,1,150,m,Rhinichthys cataractae,FALSE,2,1.333333333,1
15315,2013044_lf-FISH,12-Jul-13,2013,1,150,m,Salvelinus fontinalis,FALSE,15,10,1
15315,2016027_FISH,24-Jun-16,2016,1,98,m,Anguilla rostrata,FALSE,6,6.12244898,1
15315,2016027_FISH,24-Jun-16,2016,1,98,m,Rhinichthys atratulus,FALSE,115,117.3469388,1
15315,2016027_FISH,24-Jun-16,2016,1,98,m,Rhinichthys cataractae,FALSE,5,5.102040816,1
15315,2016027_FISH,24-Jun-16,2016,1,98,m,Salvelinus fontinalis,FALSE,17,17.34693878,1
15315,2018024_FISH,12-Jul-18,2018,1,91,m,Anguilla rostrata,FALSE,12,13.18681319,1
15315,2018024_FISH,12-Jul-18,2018,1,91,m,Luxilus cornutus,FALSE,2,2.197802198,1
15315,2018024_FISH,12-Jul-18,2018,1,91,m,Rhinichthys atratulus,FALSE,316,347.2527473,1
15315,2018024_FISH,12-Jul-18,2018,1,91,m,Rhinichthys cataractae,FALSE,7,7.692307692,1
15315,2018024_FISH,12-Jul-18,2018,1,91,m,Salvelinus fontinalis,FALSE,7,7.692307692,1
15315,25067,22-Jun-11,2011,1,89,m,Anguilla rostrata,FALSE,1,1.123595506,1
15315,25067,22-Jun-11,2011,1,89,m,Rhinichthys atratulus,FALSE,51,57.30337079,1
15315,25067,22-Jun-11,2011,1,89,m,Rhinichthys cataractae,FALSE,3,3.370786517,1
15315,25067,22-Jun-11,2011,1,89,m,Salvelinus fontinalis,FALSE,9,10.11235955,1
15316,19009,31-Aug-89,1989,1,52,m,Catostomus commersonii,FALSE,7,13.46153846,1
15316,19009,31-Aug-89,1989,1,52,m,Cyprinidae,FALSE,3,5.769230769,1
15316,19009,31-Aug-89,1989,1,52,m,Lepomis gibbosus,FALSE,2,3.846153846,1
15316,19009,31-Aug-89,1989,1,52,m,Micropterus salmoides,FALSE,1,1.923076923,1
15316,19009,31-Aug-89,1989,1,52,m,Rhinichthys atratulus,FALSE,134,257.6923077,1
15316,19009,31-Aug-89,1989,1,52,m,Salvelinus fontinalis,FALSE,12,23.07692308,1
15316,27517,2-Aug-11,2011,1,50,m,Catostomus commersonii,FALSE,27,54,1
15316,27517,2-Aug-11,2011,1,50,m,Lepomis gibbosus,FALSE,7,14,1
15316,27517,2-Aug-11,2011,1,50,m,Lepomis macrochirus,FALSE,16,32,1
15316,27517,2-Aug-11,2011,1,50,m,Micropterus salmoides,FALSE,1,2,1
15316,27517,2-Aug-11,2011,1,50,m,Rhinichthys atratulus,FALSE,15,30,1
15316,27517,2-Aug-11,2011,1,50,m,Salvelinus fontinalis,TRUE,11,22,1
15316,27517,2-Aug-11,2011,1,50,m,Salvelinus fontinalis,FALSE,11,22,1
15406,12100,24-Jul-07,2007,1,75,m,Anguilla rostrata,FALSE,8,10.66666667,1
15406,12100,24-Jul-07,2007,1,75,m,Esox americanus,FALSE,5,6.666666667,1
15406,12100,24-Jul-07,2007,1,75,m,Etheostoma olmstedi,FALSE,9,12,1
15406,12100,24-Jul-07,2007,1,75,m,Perca flavescens,FALSE,1,1.333333333,1
15406,12100,24-Jul-07,2007,1,75,m,Rhinichthys atratulus,FALSE,71,94.66666667,1
15406,12100,24-Jul-07,2007,1,75,m,Rhinichthys cataractae,FALSE,1,1.333333333,1
15406,12100,24-Jul-07,2007,1,75,m,Salmo trutta,FALSE,1,1.333333333,1
15406,12100,24-Jul-07,2007,1,75,m,Salvelinus fontinalis,FALSE,14,18.66666667,1
15406,2017033_FISH,17-Jul-17,2017,1,102,m,Anguilla rostrata,FALSE,22,21.56862745,1
15406,2017033_FISH,17-Jul-17,2017,1,102,m,Catostomus commersonii,FALSE,1,0.980392157,1
15406,2017033_FISH,17-Jul-17,2017,1,102,m,Esox americanus,FALSE,1,0.980392157,1
15406,2017033_FISH,17-Jul-17,2017,1,102,m,Etheostoma olmstedi,FALSE,3,2.941176471,1
15406,2017033_FISH,17-Jul-17,2017,1,102,m,Rhinichthys atratulus,FALSE,79,77.45098039,1
15406,2017033_FISH,17-Jul-17,2017,1,102,m,Rhinichthys cataractae,FALSE,1,0.980392157,1
15406,2017033_FISH,17-Jul-17,2017,1,102,m,Salvelinus fontinalis,FALSE,42,41.17647059,1
15499,14715,29-Jun-09,2009,1,173,m,Anguilla rostrata,FALSE,5,2.89017341,1
15499,14715,29-Jun-09,2009,1,173,m,Catostomus commersonii,FALSE,10,5.780346821,1
15499,14715,29-Jun-09,2009,1,173,m,Cottus cognatus,FALSE,115,66.47398844,1
15499,14715,29-Jun-09,2009,1,173,m,Etheostoma olmstedi,FALSE,1,0.578034682,1
15499,14715,29-Jun-09,2009,1,173,m,Luxilus cornutus,FALSE,1,0.578034682,1
15499,14715,29-Jun-09,2009,1,173,m,Notemigonus crysoleucas,FALSE,1,0.578034682,1
15499,14715,29-Jun-09,2009,1,173,m,Rhinichthys atratulus,FALSE,352,203.4682081,1
15499,14715,29-Jun-09,2009,1,173,m,Rhinichthys cataractae,FALSE,7,4.046242775,1
15499,14715,29-Jun-09,2009,1,173,m,Salmo salar,TRUE,100,57.80346821,1
15499,14715,29-Jun-09,2009,1,173,m,Salmo trutta,FALSE,5,2.89017341,1
15499,14715,29-Jun-09,2009,1,173,m,Salvelinus fontinalis,FALSE,6,3.468208092,1
15499,14715,29-Jun-09,2009,1,173,m,Semotilus atromaculatus,FALSE,1,0.578034682,1
15499,2013081_lf-FISH,23-Aug-13,2013,1,185,m,Ameiurus nebulosus,FALSE,1,0.540540541,1
15499,2013081_lf-FISH,23-Aug-13,2013,1,185,m,Anguilla rostrata,FALSE,1,0.540540541,1
15499,2013081_lf-FISH,23-Aug-13,2013,1,185,m,Catostomus commersonii,FALSE,29,15.67567568,1
15499,2013081_lf-FISH,23-Aug-13,2013,1,185,m,Cottus cognatus,FALSE,168,90.81081081,1
15499,2013081_lf-FISH,23-Aug-13,2013,1,185,m,Esox americanus,FALSE,1,0.540540541,1
15499,2013081_lf-FISH,23-Aug-13,2013,1,185,m,Etheostoma olmstedi,FALSE,3,1.621621622,1
15499,2013081_lf-FISH,23-Aug-13,2013,1,185,m,Lepomis gibbosus,FALSE,1,0.540540541,1
15499,2013081_lf-FISH,23-Aug-13,2013,1,185,m,Luxilus cornutus,FALSE,8,4.324324324,1
15499,2013081_lf-FISH,23-Aug-13,2013,1,185,m,Oncorhynchus mykiss,TRUE,3,1.621621622,1
15499,2013081_lf-FISH,23-Aug-13,2013,1,185,m,Rhinichthys atratulus,FALSE,276,149.1891892,1
15499,2013081_lf-FISH,23-Aug-13,2013,1,185,m,Rhinichthys cataractae,FALSE,30,16.21621622,1
15499,2013081_lf-FISH,23-Aug-13,2013,1,185,m,Salmo salar,FALSE,11,5.945945946,1
15499,2013081_lf-FISH,23-Aug-13,2013,1,185,m,Salmo trutta,TRUE,2,1.081081081,1
15499,2013081_lf-FISH,23-Aug-13,2013,1,185,m,Salmo trutta,FALSE,7,3.783783784,1
15499,2013081_lf-FISH,23-Aug-13,2013,1,185,m,Salvelinus fontinalis,TRUE,3,1.621621622,1
15499,2013081_lf-FISH,23-Aug-13,2013,1,185,m,Salvelinus fontinalis,FALSE,9,4.864864865,1
15499,2013081_lf-FISH,23-Aug-13,2013,1,185,m,Semotilus atromaculatus,FALSE,22,11.89189189,1
15499,2015044_FISH,29-Jul-15,2015,1,150,m,Anguilla rostrata,FALSE,2,1.333333333,1
15499,2015044_FISH,29-Jul-15,2015,1,150,m,Catostomus commersonii,FALSE,18,12,1
15499,2015044_FISH,29-Jul-15,2015,1,150,m,Cottus cognatus,FALSE,119,79.33333333,1
15499,2015044_FISH,29-Jul-15,2015,1,150,m,Cyprinidae,FALSE,2,1.333333333,1
15499,2015044_FISH,29-Jul-15,2015,1,150,m,Esox americanus,FALSE,10,6.666666667,1
15499,2015044_FISH,29-Jul-15,2015,1,150,m,Etheostoma olmstedi,FALSE,3,2,1
15499,2015044_FISH,29-Jul-15,2015,1,150,m,Lepomis gibbosus,FALSE,1,0.666666667,1
15499,2015044_FISH,29-Jul-15,2015,1,150,m,Luxilus cornutus,FALSE,14,9.333333333,1
15499,2015044_FISH,29-Jul-15,2015,1,150,m,Rhinichthys atratulus,FALSE,167,111.3333333,1
15499,2015044_FISH,29-Jul-15,2015,1,150,m,Rhinichthys cataractae,FALSE,17,11.33333333,1
15499,2015044_FISH,29-Jul-15,2015,1,150,m,Salmo salar,TRUE,5,3.333333333,1
15499,2015044_FISH,29-Jul-15,2015,1,150,m,Salmo trutta,TRUE,1,0.666666667,1
15499,2015044_FISH,29-Jul-15,2015,1,150,m,Salmo trutta,FALSE,3,2,1
15499,2015044_FISH,29-Jul-15,2015,1,150,m,Salvelinus fontinalis,FALSE,11,7.333333333,1
15499,2015044_FISH,29-Jul-15,2015,1,150,m,Semotilus atromaculatus,FALSE,2,1.333333333,1
15499,2018042_FISH,10-Aug-18,2018,1,150,m,Catostomus commersonii,FALSE,38,25.33333333,1
15499,2018042_FISH,10-Aug-18,2018,1,150,m,Cottus cognatus,FALSE,240,160,1
15499,2018042_FISH,10-Aug-18,2018,1,150,m,Cyprinidae,FALSE,9,6,1
15499,2018042_FISH,10-Aug-18,2018,1,150,m,Lepomis gibbosus,FALSE,1,0.666666667,1
15499,2018042_FISH,10-Aug-18,2018,1,150,m,Luxilus cornutus,FALSE,6,4,1
15499,2018042_FISH,10-Aug-18,2018,1,150,m,Petromyzon marinus,FALSE,1,0.666666667,1
15499,2018042_FISH,10-Aug-18,2018,1,150,m,Rhinichthys atratulus,FALSE,205,136.6666667,1
15499,2018042_FISH,10-Aug-18,2018,1,150,m,Rhinichthys cataractae,FALSE,15,10,1
15499,2018042_FISH,10-Aug-18,2018,1,150,m,Salmo salar,TRUE,4,2.666666667,1
15499,2018042_FISH,10-Aug-18,2018,1,150,m,Salmo trutta,FALSE,2,1.333333333,1
15499,2018042_FISH,10-Aug-18,2018,1,150,m,Salvelinus fontinalis,FALSE,1,0.666666667,1
15499,2018042_FISH,10-Aug-18,2018,1,150,m,Semotilus atromaculatus,FALSE,55,36.66666667,1
15499,25258,19-Jul-11,2011,1,175,m,Catostomus commersonii,FALSE,6,3.428571429,1
15499,25258,19-Jul-11,2011,1,175,m,Cottus cognatus,FALSE,118,67.42857143,1
15499,25258,19-Jul-11,2011,1,175,m,Esox americanus,FALSE,1,0.571428571,1
15499,25258,19-Jul-11,2011,1,175,m,Rhinichthys atratulus,FALSE,107,61.14285714,1
15499,25258,19-Jul-11,2011,1,175,m,Rhinichthys cataractae,FALSE,16,9.142857143,1
15499,25258,19-Jul-11,2011,1,175,m,Salmo salar,TRUE,38,21.71428571,1
15499,25258,19-Jul-11,2011,1,175,m,Salmo trutta,TRUE,3,1.714285714,1
15499,25258,19-Jul-11,2011,1,175,m,Salmo trutta,FALSE,4,2.285714286,1
15499,25258,19-Jul-11,2011,1,175,m,Salvelinus fontinalis,TRUE,2,1.142857143,1
15499,25258,19-Jul-11,2011,1,175,m,Salvelinus fontinalis,FALSE,10,5.714285714,1
15505,19287,15-Jun-92,1992,1,140,m,Ameiurus nebulosus,FALSE,1,0.714285714,1
15505,19287,15-Jun-92,1992,1,140,m,Cottus cognatus,FALSE,110,78.57142857,1
15505,19287,15-Jun-92,1992,1,140,m,Salvelinus fontinalis,TRUE,2,1.428571429,1
15505,19287,15-Jun-92,1992,1,140,m,Salvelinus fontinalis,FALSE,44,31.42857143,1
15505,2013520_FISH,9-Jul-13,2013,1,148,m,Lepomis gibbosus,FALSE,2,1.351351351,1
15505,2013520_FISH,9-Jul-13,2013,1,148,m,Lepomis macrochirus,FALSE,1,0.675675676,1
15505,2013520_FISH,9-Jul-13,2013,1,148,m,Salvelinus fontinalis,FALSE,78,52.7027027,1
15505,2016528_FISH,14-Jul-16,2016,1,150,m,Cottus cognatus,FALSE,73,48.66666667,1
15505,2016528_FISH,14-Jul-16,2016,1,150,m,Lepomis macrochirus,FALSE,1,0.666666667,1
15505,2016528_FISH,14-Jul-16,2016,1,150,m,Rhinichthys atratulus,FALSE,2,1.333333333,1
15505,2016528_FISH,14-Jul-16,2016,1,150,m,Salvelinus fontinalis,FALSE,211,140.6666667,1
15505,20631,17-Jun-10,2010,1,150,m,Cottus cognatus,FALSE,143,95.33333333,1
15505,20631,17-Jun-10,2010,1,150,m,Salvelinus fontinalis,FALSE,46,30.66666667,1
15505,5249,28-Jun-04,2004,1,88,m,Cottus cognatus,FALSE,88,100,1
15505,5249,28-Jun-04,2004,1,88,m,Salmo trutta,FALSE,1,1.136363636,1
15505,5249,28-Jun-04,2004,1,88,m,Salvelinus fontinalis,FALSE,183,207.9545455,1
15509,19298,17-Jun-92,1992,1,100,m,Ameiurus nebulosus,FALSE,2,2,1
15509,19298,17-Jun-92,1992,1,100,m,Rhinichthys cataractae,FALSE,2,2,1
15509,19298,17-Jun-92,1992,1,100,m,Salmo trutta,FALSE,6,6,1
15509,19298,17-Jun-92,1992,1,100,m,Salvelinus fontinalis,TRUE,2,2,1
15509,19298,17-Jun-92,1992,1,100,m,Salvelinus fontinalis,FALSE,53,53,1
15509,2013507_FISH,17-Jun-13,2013,1,100,m,Catostomus commersonii,FALSE,1,1,1
15509,2013507_FISH,17-Jun-13,2013,1,100,m,Rhinichthys cataractae,FALSE,3,3,1
15509,2013507_FISH,17-Jun-13,2013,1,100,m,Salmo trutta,TRUE,1,1,1
15509,2013507_FISH,17-Jun-13,2013,1,100,m,Salvelinus fontinalis,TRUE,1,1,1
15509,2013507_FISH,17-Jun-13,2013,1,100,m,Salvelinus fontinalis,FALSE,6,6,1
15509,25126,22-Jun-11,2011,1,100,m,Lepomis gibbosus,FALSE,1,1,1
15509,25126,22-Jun-11,2011,1,100,m,Oncorhynchus mykiss,FALSE,4,4,1
15509,25126,22-Jun-11,2011,1,100,m,Rhinichthys atratulus,FALSE,15,15,1
15509,25126,22-Jun-11,2011,1,100,m,Rhinichthys cataractae,FALSE,72,72,1
15509,25126,22-Jun-11,2011,1,100,m,Salmo trutta,FALSE,61,61,1
15509,25126,22-Jun-11,2011,1,100,m,Salvelinus fontinalis,FALSE,4,4,1
15509,25126,22-Jun-11,2011,1,100,m,Semotilus atromaculatus,FALSE,1,1,1
15509,5254,29-Jun-04,2004,1,50,m,Rhinichthys atratulus,FALSE,1,2,1
15509,5254,29-Jun-04,2004,1,50,m,Rhinichthys cataractae,FALSE,4,8,1
15509,5254,29-Jun-04,2004,1,50,m,Salmo trutta,FALSE,12,24,1
15509,5254,29-Jun-04,2004,1,50,m,Salvelinus fontinalis,FALSE,44,88,1
15512,2015054_FISH,19-Aug-15,2015,1,100,m,Catostomus commersonii,FALSE,3,3,1
15512,2015054_FISH,19-Aug-15,2015,1,100,m,Cottus cognatus,FALSE,53,53,1
15512,2015054_FISH,19-Aug-15,2015,1,100,m,Rhinichthys atratulus,FALSE,65,65,1
15512,2015054_FISH,19-Aug-15,2015,1,100,m,Rhinichthys cataractae,FALSE,1,1,1
15512,2015054_FISH,19-Aug-15,2015,1,100,m,Salmo salar,TRUE,4,4,1
15512,2015054_FISH,19-Aug-15,2015,1,100,m,Salmo trutta,FALSE,5,5,1
15512,2015054_FISH,19-Aug-15,2015,1,100,m,Salvelinus fontinalis,FALSE,9,9,1
15512,2015054_FISH,19-Aug-15,2015,1,100,m,Semotilus atromaculatus,FALSE,1,1,1
15512,26769,14-Jun-12,2012,1,125,m,Catostomus commersonii,FALSE,2,1.6,1
15512,26769,14-Jun-12,2012,1,125,m,Cottus cognatus,FALSE,48,38.4,1
15512,26769,14-Jun-12,2012,1,125,m,Rhinichthys atratulus,FALSE,112,89.6,1
15512,26769,14-Jun-12,2012,1,125,m,Salmo salar,TRUE,14,11.2,1
15512,26769,14-Jun-12,2012,1,125,m,Salmo trutta,FALSE,9,7.2,1
15512,26769,14-Jun-12,2012,1,125,m,Salvelinus fontinalis,FALSE,35,28,1
15512,26769,14-Jun-12,2012,1,125,m,Semotilus atromaculatus,FALSE,1,0.8,1
15512,5258,30-Jun-04,2004,1,80,m,Cottus cognatus,FALSE,29,36.25,1
15512,5258,30-Jun-04,2004,1,80,m,Rhinichthys atratulus,FALSE,85,106.25,1
15512,5258,30-Jun-04,2004,1,80,m,Salmo salar,TRUE,33,41.25,1
15512,5258,30-Jun-04,2004,1,80,m,Salmo trutta,FALSE,5,6.25,1
15512,5258,30-Jun-04,2004,1,80,m,Salvelinus fontinalis,FALSE,80,100,1
15515,13277,25-Jul-08,2008,1,105,m,Catostomus commersonii,FALSE,4,3.80952381,1
15515,13277,25-Jul-08,2008,1,105,m,Etheostoma olmstedi,FALSE,1,0.952380952,1
15515,13277,25-Jul-08,2008,1,105,m,Luxilus cornutus,FALSE,1,0.952380952,1
15515,13277,25-Jul-08,2008,1,105,m,Rhinichthys atratulus,FALSE,19,18.0952381,1
15515,13277,25-Jul-08,2008,1,105,m,Rhinichthys cataractae,FALSE,1,0.952380952,1
15515,13277,25-Jul-08,2008,1,105,m,Salvelinus fontinalis,FALSE,8,7.619047619,1
15515,19266,27-Aug-91,1991,1,100,m,Cyprinidae,FALSE,1,1,1
15515,19266,27-Aug-91,1991,1,100,m,Luxilus cornutus,FALSE,3,3,1
15515,19266,27-Aug-91,1991,1,100,m,Rhinichthys atratulus,FALSE,50,50,1
15515,19266,27-Aug-91,1991,1,100,m,Rhinichthys cataractae,FALSE,58,58,1
15515,19266,27-Aug-91,1991,1,100,m,Salmo trutta,FALSE,173,173,1
15515,19266,27-Aug-91,1991,1,100,m,Salvelinus fontinalis,FALSE,6,6,1
15515,19266,27-Aug-91,1991,1,100,m,Semotilus atromaculatus,FALSE,21,21,1
15515,5312,2-Jul-04,2004,1,103,m,Catostomus commersonii,FALSE,5,4.854368932,1
15515,5312,2-Jul-04,2004,1,103,m,Etheostoma olmstedi,FALSE,8,7.766990291,1
15515,5312,2-Jul-04,2004,1,103,m,Luxilus cornutus,FALSE,10,9.708737864,1
15515,5312,2-Jul-04,2004,1,103,m,Rhinichthys atratulus,FALSE,137,133.0097087,1
15515,5312,2-Jul-04,2004,1,103,m,Rhinichthys cataractae,FALSE,24,23.30097087,1
15515,5312,2-Jul-04,2004,1,103,m,Salmo trutta,FALSE,8,7.766990291,1
15515,5312,2-Jul-04,2004,1,103,m,Salvelinus fontinalis,FALSE,25,24.27184466,1
15516,18816,19-Aug-88,1988,1,150,m,Cottus cognatus,FALSE,123,82,1
15516,18816,19-Aug-88,1988,1,150,m,Lepomis gibbosus,FALSE,3,2,1
15516,18816,19-Aug-88,1988,1,150,m,Rhinichthys atratulus,FALSE,165,110,1
15516,18816,19-Aug-88,1988,1,150,m,Salvelinus fontinalis,TRUE,1,0.666666667,1
15516,18816,19-Aug-88,1988,1,150,m,Salvelinus fontinalis,FALSE,107,71.33333333,1
15516,2014542_FISH,28-Jul-14,2014,1,139,m,Cottus cognatus,FALSE,122,87.76978417,1
15516,2014542_FISH,28-Jul-14,2014,1,139,m,Etheostoma olmstedi,FALSE,1,0.71942446,1
15516,2014542_FISH,28-Jul-14,2014,1,139,m,Rhinichthys atratulus,FALSE,214,153.9568345,1
15516,2014542_FISH,28-Jul-14,2014,1,139,m,Rhinichthys cataractae,FALSE,5,3.597122302,1
15516,2014542_FISH,28-Jul-14,2014,1,139,m,Salvelinus fontinalis,FALSE,47,33.81294964,1
15516,2014542_FISH,28-Jul-14,2014,1,139,m,Semotilus atromaculatus,FALSE,4,2.877697842,1
15516,2015659_FISH,17-Jul-15,2015,1,109,m,Catostomus commersonii,FALSE,1,0.917431193,1
15516,2015659_FISH,17-Jul-15,2015,1,109,m,Cottus cognatus,FALSE,94,86.23853211,1
15516,2015659_FISH,17-Jul-15,2015,1,109,m,Rhinichthys atratulus,FALSE,99,90.82568807,1
15516,2015659_FISH,17-Jul-15,2015,1,109,m,Rhinichthys cataractae,FALSE,1,0.917431193,1
15516,2015659_FISH,17-Jul-15,2015,1,109,m,Salvelinus fontinalis,FALSE,12,11.00917431,1
15516,2015659_FISH,17-Jul-15,2015,1,109,m,Semotilus atromaculatus,FALSE,3,2.752293578,1
15516,2017715_FISH,1-Sep-17,2017,1,138,m,Cottus cognatus,FALSE,22,15.94202899,1
15516,2017715_FISH,1-Sep-17,2017,1,138,m,Luxilus cornutus,FALSE,13,9.420289855,1
15516,2017715_FISH,1-Sep-17,2017,1,138,m,Rhinichthys atratulus,FALSE,128,92.75362319,1
15516,2017715_FISH,1-Sep-17,2017,1,138,m,Salvelinus fontinalis,FALSE,29,21.01449275,1
15516,2017715_FISH,1-Sep-17,2017,1,138,m,Semotilus atromaculatus,FALSE,129,93.47826087,1
15516,25256,19-Jul-11,2011,1,150,m,Catostomus commersonii,FALSE,7,4.666666667,1
15516,25256,19-Jul-11,2011,1,150,m,Cottus cognatus,FALSE,57,38,1
15516,25256,19-Jul-11,2011,1,150,m,Lepomis gibbosus,FALSE,1,0.666666667,1
15516,25256,19-Jul-11,2011,1,150,m,Notemigonus crysoleucas,FALSE,1,0.666666667,1
15516,25256,19-Jul-11,2011,1,150,m,Rhinichthys atratulus,FALSE,294,196,1
15516,25256,19-Jul-11,2011,1,150,m,Rhinichthys cataractae,FALSE,14,9.333333333,1
15516,25256,19-Jul-11,2011,1,150,m,Salvelinus fontinalis,FALSE,7,4.666666667,1
15516,26174,23-Jul-07,2007,1,131,m,Cottus cognatus,FALSE,142,108.3969466,1
15516,26174,23-Jul-07,2007,1,131,m,Rhinichthys atratulus,FALSE,218,166.4122137,1
15516,26174,23-Jul-07,2007,1,131,m,Rhinichthys cataractae,FALSE,11,8.396946565,1
15516,26174,23-Jul-07,2007,1,131,m,Salvelinus fontinalis,FALSE,18,13.74045802,1
15516,26237,21-Jul-08,2008,1,138,m,Catostomus commersonii,FALSE,17,12.31884058,1
15516,26237,21-Jul-08,2008,1,138,m,Cottus cognatus,FALSE,70,50.72463768,1
15516,26237,21-Jul-08,2008,1,138,m,Lepomis macrochirus,FALSE,3,2.173913043,1
15516,26237,21-Jul-08,2008,1,138,m,Rhinichthys atratulus,FALSE,193,139.8550725,1
15516,26237,21-Jul-08,2008,1,138,m,Rhinichthys cataractae,FALSE,1,0.724637681,1
15516,26237,21-Jul-08,2008,1,138,m,Salvelinus fontinalis,FALSE,11,7.971014493,1
15516,26299,21-Jul-09,2009,1,138,m,Catostomus commersonii,FALSE,2,1.449275362,1
15516,26299,21-Jul-09,2009,1,138,m,Cottus cognatus,FALSE,237,171.7391304,1
15516,26299,21-Jul-09,2009,1,138,m,Rhinichthys atratulus,FALSE,102,73.91304348,1
15516,26299,21-Jul-09,2009,1,138,m,Rhinichthys cataractae,FALSE,2,1.449275362,1
15516,26299,21-Jul-09,2009,1,138,m,Salvelinus fontinalis,FALSE,6,4.347826087,1
15516,5313,2-Jul-04,2004,1,146,m,Cottus cognatus,FALSE,100,68.49315068,1
15516,5313,2-Jul-04,2004,1,146,m,Etheostoma olmstedi,FALSE,2,1.369863014,1
15516,5313,2-Jul-04,2004,1,146,m,Lepomis macrochirus,FALSE,1,0.684931507,1
15516,5313,2-Jul-04,2004,1,146,m,Luxilus cornutus,FALSE,1,0.684931507,1
15516,5313,2-Jul-04,2004,1,146,m,Rhinichthys atratulus,FALSE,60,41.09589041,1
15516,5313,2-Jul-04,2004,1,146,m,Salvelinus fontinalis,FALSE,13,8.904109589,1
15516,7487,27-Jul-05,2005,1,138,m,Catostomus commersonii,FALSE,16,11.5942029,1
15516,7487,27-Jul-05,2005,1,138,m,Cottus cognatus,FALSE,147,106.5217391,1
15516,7487,27-Jul-05,2005,1,138,m,Etheostoma olmstedi,FALSE,3,2.173913043,1
15516,7487,27-Jul-05,2005,1,138,m,Lepomis gibbosus,FALSE,1,0.724637681,1
15516,7487,27-Jul-05,2005,1,138,m,Luxilus cornutus,FALSE,1,0.724637681,1
15516,7487,27-Jul-05,2005,1,138,m,Micropterus salmoides,FALSE,6,4.347826087,1
15516,7487,27-Jul-05,2005,1,138,m,Rhinichthys atratulus,FALSE,351,254.3478261,1
15516,7487,27-Jul-05,2005,1,138,m,Rhinichthys cataractae,FALSE,4,2.898550725,1
15516,7487,27-Jul-05,2005,1,138,m,Salvelinus fontinalis,FALSE,75,54.34782609,1
15516,7487,27-Jul-05,2005,1,138,m,Semotilus atromaculatus,FALSE,4,2.898550725,1
15516,9997,11-Aug-06,2006,1,150,m,Ameiurus nebulosus,FALSE,1,0.666666667,1
15516,9997,11-Aug-06,2006,1,150,m,Catostomus commersonii,FALSE,2,1.333333333,1
15516,9997,11-Aug-06,2006,1,150,m,Cottus cognatus,FALSE,101,67.33333333,1
15516,9997,11-Aug-06,2006,1,150,m,Etheostoma olmstedi,FALSE,2,1.333333333,1
15516,9997,11-Aug-06,2006,1,150,m,Micropterus salmoides,FALSE,17,11.33333333,1
15516,9997,11-Aug-06,2006,1,150,m,Rhinichthys atratulus,FALSE,99,66,1
15516,9997,11-Aug-06,2006,1,150,m,Rhinichthys cataractae,FALSE,4,2.666666667,1
15516,9997,11-Aug-06,2006,1,150,m,Salvelinus fontinalis,FALSE,15,10,1
15516,9997,11-Aug-06,2006,1,150,m,Semotilus atromaculatus,FALSE,1,0.666666667,1
15519,19368,21-Jul-92,1992,1,150,m,Catostomus commersonii,FALSE,38,25.33333333,1
15519,19368,21-Jul-92,1992,1,150,m,Lepomis gibbosus,FALSE,1,0.666666667,1
