staSeq,locationName,Sample_Year,YearGrp,SumOfABUNDANCE,LAB_ID,CTDEEP LabID,Rep,Habitat,Device,Subsample Rep,LAB_NAME,TAXON_NAME,LIFE STAGE,ABUNDANCE,Sample_Date,TaxonNameCurrent,WQXTaxonName,VisitNum,BCG_Attribute,CTTempOptimaAvg,RegionalTempOptimaClass,RelAbund
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Laevapex fuscus,L,7,01-Oct-15,Laevapex fuscus,Laevapex fuscus,620.2-096_10_1_2015_1_First,4,4.666666667,Cool,0.030434783
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Lype diversa,L,1,01-Oct-15,Lype diversa,Lype diversa,620.2-096_10_1_2015_1_First,4,5.333333333,Cool,0.004347826
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Maccaffertium,L,1,01-Oct-15,Maccaffertium,Maccaffertium,620.2-096_10_1_2015_1_First,4,5.333333333,Cool,0.004347826
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Maccaffertium modestum group,L,4,01-Oct-15,Maccaffertium modestum group,Maccaffertium,620.2-096_10_1_2015_1_First,4,5.333333333,Cool,0.017391304
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Micropsectra/Tanytarsus,L,1,01-Oct-15,Micropsectra/Tanytarsus,Micropsectra/Tanytarsus,620.2-096_10_1_2015_1_First,3,6.666666667,Cool,0.004347826
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Nigronia serricornis,L,1,01-Oct-15,Nigronia serricornis,Nigronia serricornis,620.2-096_10_1_2015_1_First,3,4.333333333,Cool,0.004347826
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Optioservus,L,30,01-Oct-15,Optioservus,Optioservus,620.2-096_10_1_2015_1_First,4,4.666666667,Cool,0.130434783
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Oulimnius latiusculus,L,23,01-Oct-15,Oulimnius latiusculus,Oulimnius latiusculus,620.2-096_10_1_2015_1_First,3,5,Cold,0.1
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Paragnetina immarginata,L,4,01-Oct-15,Paragnetina immarginata,Paragnetina immarginata,620.2-096_10_1_2015_1_First,3,4.333333333,Cool,0.017391304
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Physa,L,1,01-Oct-15,Physa,Physa,620.2-096_10_1_2015_1_First,4,6,Cool,0.004347826
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Promoresia tardella,L,2,01-Oct-15,Promoresia tardella,Promoresia tardella,620.2-096_10_1_2015_1_First,3,5,Cool,0.008695652
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Psephenus herricki,L,11,01-Oct-15,Psephenus herricki,Psephenus herricki,620.2-096_10_1_2015_1_First,3,4.666666667,Warm,0.047826087
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Pteronarcys biloba,L,3,01-Oct-15,Pteronarcys biloba,Pteronarcys biloba,620.2-096_10_1_2015_1_First,2,,Cold,0.013043478
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Rhyacophila,L,1,01-Oct-15,Rhyacophila,Rhyacophila,620.2-096_10_1_2015_1_First,3,,,0.004347826
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Rhyacophila fuscula,L,2,01-Oct-15,Rhyacophila fuscula,Rhyacophila fuscula,620.2-096_10_1_2015_1_First,3,4,Cold,0.008695652
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Rhyacophila manistee,L,1,01-Oct-15,Rhyacophila manistee,Rhyacophila manistee,620.2-096_10_1_2015_1_First,3,6,Cold,0.004347826
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,3,01-Oct-15,Teloganopsis deficiens,Teloganopsis deficiens,620.2-096_10_1_2015_1_First,3,4,Warm,0.013043478
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Tipula,L,1,01-Oct-15,Tipula,Tipula,620.2-096_10_1_2015_1_First,4,4,Cool,0.004347826
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Tvetenia bavarica group,L,2,01-Oct-15,Tvetenia bavarica group,Tvetenia bavarica group,620.2-096_10_1_2015_1_First,4,6,Cool,0.008695652
14470,Tankerhoosen River,2015,5,230,620.2-096,15-B-085,1,Riffle,KN2M2,First,WAA,Wiedemannia,L,1,01-Oct-15,Wiedemannia,Wiedemannia,620.2-096_10_1_2015_1_First,,6,Cool,0.004347826
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Acentrella turbida,L,1,20-Sep-16,Acentrella turbida,Acentrella turbida,16-B-005_9_20_2016_1_First,4,5,Cool,0.0041841
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Acroneuria abnormis,L,7,20-Sep-16,Acroneuria abnormis,Acroneuria abnormis,16-B-005_9_20_2016_1_First,3,4,Cool,0.029288703
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Agnetina,L,4,20-Sep-16,Agnetina,Agnetina,16-B-005_9_20_2016_1_First,3,,Cool,0.016736402
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Anchytarsus bicolor,L,3,20-Sep-16,Anchytarsus bicolor,Anchytarsus bicolor,16-B-005_9_20_2016_1_First,3,4.333333333,Cool,0.012552301
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Baetidae,L,3,20-Sep-16,Baetidae,Baetidae,16-B-005_9_20_2016_1_First,4,,,0.012552301
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Ceratopogoninae,L,1,20-Sep-16,Ceratopogoninae,Ceratopogoninae,16-B-005_9_20_2016_1_First,3,2,Cool,0.0041841
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Ceratopsyche bronta,L,5,20-Sep-16,Ceratopsyche bronta,Ceratopsyche bronta,16-B-005_9_20_2016_1_First,5,6,Warm,0.020920502
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Ceratopsyche sparna,L,4,20-Sep-16,Ceratopsyche sparna,Ceratopsyche sparna,16-B-005_9_20_2016_1_First,5,4.666666667,Cool,0.016736402
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,38,20-Sep-16,Cheumatopsyche,Cheumatopsyche,16-B-005_9_20_2016_1_First,5,5.666666667,Cool,0.158995816
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Chimarra,L,18,20-Sep-16,Chimarra,Chimarra,16-B-005_9_20_2016_1_First,4,,,0.075313808
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Corynoneura,L,1,20-Sep-16,Corynoneura,Corynoneura,16-B-005_9_20_2016_1_First,3,6.333333333,Cool,0.0041841
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Dicranota,L,2,20-Sep-16,Dicranota,Dicranota,16-B-005_9_20_2016_1_First,3,3,Cold,0.008368201
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Dolophilodes distincta,L,19,20-Sep-16,Dolophilodes distinctus,Dolophilodes distinctus,16-B-005_9_20_2016_1_First,3,3.666666667,Cool,0.079497908
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Ephemerella subvaria,L,5,20-Sep-16,Ephemerella subvaria,Ephemerella subvaria,16-B-005_9_20_2016_1_First,3,4.333333333,Cold,0.020920502
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Ferrissia,A,3,20-Sep-16,Ferrissia,Ferrissia,16-B-005_9_20_2016_1_First,4,4.333333333,Cool,0.012552301
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Glossosomatidae,L,2,20-Sep-16,Glossosomatidae,Glossosomatidae,16-B-005_9_20_2016_1_First,4,,,0.008368201
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Hydropsyche,L,19,20-Sep-16,Ceratopsyche,Ceratopsyche,16-B-005_9_20_2016_1_First,5,,,0.079497908
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Hydropsychidae,L,5,20-Sep-16,Hydropsychidae,Hydropsychidae,16-B-005_9_20_2016_1_First,,,,0.020920502
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Isoperla,L,1,20-Sep-16,Isoperla,Isoperla,16-B-005_9_20_2016_1_First,3,,Cold,0.0041841
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Leptophlebiidae,L,2,20-Sep-16,Leptophlebiidae,Leptophlebiidae,16-B-005_9_20_2016_1_First,2,3,Cold,0.008368201
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Lumbriculidae,L,7,20-Sep-16,Lumbriculidae,Lumbriculidae,16-B-005_9_20_2016_1_First,4,5.333333333,Cool,0.029288703
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Maccaffertium,L,4,20-Sep-16,Maccaffertium,Maccaffertium,16-B-005_9_20_2016_1_First,4,5.333333333,Cool,0.016736402
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Micrasema Rusticum group,L,1,20-Sep-16,Micrasema Rusticum group,Micrasema rusticum group,16-B-005_9_20_2016_1_First,3,4.666666667,Cool,0.0041841
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Nigronia serricornis,L,2,20-Sep-16,Nigronia serricornis,Nigronia serricornis,16-B-005_9_20_2016_1_First,3,4.333333333,Cool,0.008368201
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Ophiogomphus mainensis,L,2,20-Sep-16,Ophiogomphus mainensis,Ophiogomphus mainensis,16-B-005_9_20_2016_1_First,2,4,Cool,0.008368201
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Optioservus,L,15,20-Sep-16,Optioservus,Optioservus,16-B-005_9_20_2016_1_First,4,4.666666667,Cool,0.062761506
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Optioservus tardellus,A,6,20-Sep-16,Optioservus tardellus,Optioservus tardellus,16-B-005_9_20_2016_1_First,4,4.666666667,Cool,0.025104603
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Optioservus tardellus,L,17,20-Sep-16,Optioservus tardellus,Optioservus tardellus,16-B-005_9_20_2016_1_First,4,4.666666667,Cool,0.071129707
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Oulimnius,L,2,20-Sep-16,Oulimnius,Oulimnius,16-B-005_9_20_2016_1_First,3,5,Cold,0.008368201
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Oulimnius nitidulus,A,5,20-Sep-16,Oulimnius nitidulus,Oulimnius nitidulus,16-B-005_9_20_2016_1_First,3,5,Cold,0.020920502
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Paragnetina,L,1,20-Sep-16,Paragnetina,Paragnetina,16-B-005_9_20_2016_1_First,3,,,0.0041841
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Parametriocnemus,L,2,20-Sep-16,Parametriocnemus,Parametriocnemus,16-B-005_9_20_2016_1_First,4,5,Cool,0.008368201
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Perlodidae,L,3,20-Sep-16,Perlodidae,Perlodidae,16-B-005_9_20_2016_1_First,2,,,0.012552301
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Polycentropodidae,L,2,20-Sep-16,Polycentropodidae,Polycentropodidae,16-B-005_9_20_2016_1_First,3,,,0.008368201
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Polypedilum aviceps,L,1,20-Sep-16,Polypedilum aviceps,Polypedilum aviceps,16-B-005_9_20_2016_1_First,4,5.333333333,Cool,0.0041841
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Psephenus herricki,L,4,20-Sep-16,Psephenus herricki,Psephenus herricki,16-B-005_9_20_2016_1_First,3,4.666666667,Warm,0.016736402
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Rhyacophila,L,1,20-Sep-16,Rhyacophila,Rhyacophila,16-B-005_9_20_2016_1_First,3,,,0.0041841
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Rhyacophila fuscula,L,2,20-Sep-16,Rhyacophila fuscula,Rhyacophila fuscula,16-B-005_9_20_2016_1_First,3,4,Cold,0.008368201
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Rhyacophila minora,L,5,20-Sep-16,Rhyacophila minora,Rhyacophila minora,16-B-005_9_20_2016_1_First,3,3.666666667,Cold,0.020920502
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Simulium tuberosum complex,L,1,20-Sep-16,Simulium tuberosum complex,Simulium tuberosum complex,16-B-005_9_20_2016_1_First,5,6,Cool,0.0041841
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Sperchon,A,3,20-Sep-16,Sperchon,Sperchon,16-B-005_9_20_2016_1_First,4,6,Cool,0.012552301
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Sperchonopsis,A,1,20-Sep-16,Sperchonopsis,Sperchonopsis,16-B-005_9_20_2016_1_First,4,,Cool,0.0041841
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Stenelmis,L,1,20-Sep-16,Stenelmis,Stenelmis,16-B-005_9_20_2016_1_First,4,5.666666667,Warm,0.0041841
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Tallaperla,L,1,20-Sep-16,Tallaperla,Tallaperla,16-B-005_9_20_2016_1_First,2,2.666666667,Cool,0.0041841
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Teloganopsis deficiens,L,2,20-Sep-16,Teloganopsis deficiens,Teloganopsis deficiens,16-B-005_9_20_2016_1_First,3,4,Warm,0.008368201
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Trichoptera,P,1,20-Sep-16,Trichoptera,Trichoptera,16-B-005_9_20_2016_1_First,,,,0.0041841
14470,Tankerhoosen River,2016,6,239,16-B-005,16-B-005,1,Riffle,KN2M2,First,WAA,Tvetenia bavarica group,L,4,20-Sep-16,Tvetenia bavarica group,Tvetenia bavarica group,16-B-005_9_20_2016_1_First,4,6,Cool,0.016736402
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Acroneuria,L,2,03-Oct-17,Acroneuria,Acroneuria,7955.02-4_10_3_2017_1_First,3,4,Cool,0.010582011
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Antocha,L,1,03-Oct-17,Antocha,Antocha,7955.02-4_10_3_2017_1_First,5,5.666666667,Cool,0.005291005
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Apatania,L,5,03-Oct-17,Apatania,Apatania,7955.02-4_10_3_2017_1_First,3,1.666666667,Cold,0.026455026
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Baetis intercalaris,L,2,03-Oct-17,Baetis intercalaris,Baetis intercalaris,7955.02-4_10_3_2017_1_First,4,7.333333333,Warm,0.010582011
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Baetis pluto,L,2,03-Oct-17,Baetis pluto,Baetis pluto,7955.02-4_10_3_2017_1_First,4,6,Cool,0.010582011
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Baetis tricaudatus,L,3,03-Oct-17,Baetis tricaudatus,Baetis tricaudatus,7955.02-4_10_3_2017_1_First,4,6.333333333,Cold,0.015873016
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,16,03-Oct-17,Cheumatopsyche,Cheumatopsyche,7955.02-4_10_3_2017_1_First,5,5.666666667,Cool,0.084656085
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Chimarra aterrima,L,9,03-Oct-17,Chimarra aterrima,Chimarra aterrima,7955.02-4_10_3_2017_1_First,4,5.333333333,Cool,0.047619048
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Dolophilodes,L,1,03-Oct-17,Dolophilodes,Dolophilodes,7955.02-4_10_3_2017_1_First,3,3.666666667,Cool,0.005291005
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Elmidae,L,1,03-Oct-17,Elmidae,Elmidae,7955.02-4_10_3_2017_1_First,4,,,0.005291005
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Epeorus,L,10,03-Oct-17,Epeorus,Epeorus,7955.02-4_10_3_2017_1_First,2,2.666666667,Cool,0.052910053
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Ephemerella,L,5,03-Oct-17,Eurylophella,Eurylophella,7955.02-4_10_3_2017_1_First,4,3,Cool,0.026455026
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Glossosoma,L,4,03-Oct-17,Glossosoma,Glossosoma,7955.02-4_10_3_2017_1_First,4,4.333333333,Cool,0.021164021
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Glossosomatidae,L,1,03-Oct-17,Glossosomatidae,Glossosomatidae,7955.02-4_10_3_2017_1_First,4,,,0.005291005
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Glossosomatidae,P,1,03-Oct-17,Glossosomatidae,Glossosomatidae,7955.02-4_10_3_2017_1_First,4,,,0.005291005
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Goera,L,1,03-Oct-17,Goera,Goera,7955.02-4_10_3_2017_1_First,2,,Cool,0.005291005
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Gomphidae,L,1,03-Oct-17,Gomphidae,Gomphidae,7955.02-4_10_3_2017_1_First,3,,,0.005291005
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Hydropsyche,L,4,03-Oct-17,Ceratopsyche,Ceratopsyche,7955.02-4_10_3_2017_1_First,5,,,0.021164021
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Hydropsyche betteni,L,6,03-Oct-17,Hydropsyche betteni,Hydropsyche betteni,7955.02-4_10_3_2017_1_First,5,5.333333333,Cool,0.031746032
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Hydropsyche bronta,L,10,03-Oct-17,Ceratopsyche bronta,Ceratopsyche bronta,7955.02-4_10_3_2017_1_First,5,6,Warm,0.052910053
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Hydropsyche sparna,L,1,03-Oct-17,Ceratopsyche sparna,Ceratopsyche sparna,7955.02-4_10_3_2017_1_First,5,4.666666667,Cool,0.005291005
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Hydropsychidae,L,1,03-Oct-17,Hydropsychidae,Hydropsychidae,7955.02-4_10_3_2017_1_First,,,,0.005291005
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Laevapex fuscus,NA,5,03-Oct-17,Laevapex fuscus,Laevapex fuscus,7955.02-4_10_3_2017_1_First,4,4.666666667,Cool,0.026455026
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Lepidostoma,L,3,03-Oct-17,Lepidostoma,Lepidostoma,7955.02-4_10_3_2017_1_First,2,3.333333333,Cold,0.015873016
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Lumbriculidae,NA,20,03-Oct-17,Lumbriculidae,Lumbriculidae,7955.02-4_10_3_2017_1_First,4,5.333333333,Cool,0.105820106
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Maccaffertium,L,1,03-Oct-17,Maccaffertium,Maccaffertium,7955.02-4_10_3_2017_1_First,4,5.333333333,Cool,0.005291005
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Oecetis,L,1,03-Oct-17,Oecetis,Oecetis,7955.02-4_10_3_2017_1_First,4,6.666666667,Warm,0.005291005
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Ophiogomphus mainensis,L,1,03-Oct-17,Ophiogomphus mainensis,Ophiogomphus mainensis,7955.02-4_10_3_2017_1_First,2,4,Cool,0.005291005
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Optioservus,L,7,03-Oct-17,Optioservus,Optioservus,7955.02-4_10_3_2017_1_First,4,4.666666667,Cool,0.037037037
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Optioservus ovalis,A,2,03-Oct-17,Optioservus ovalis,Optioservus ovalis,7955.02-4_10_3_2017_1_First,4,4.666666667,Cool,0.010582011
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Oulimnius,A,12,03-Oct-17,Oulimnius,Oulimnius,7955.02-4_10_3_2017_1_First,3,5,Cold,0.063492063
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Oulimnius,L,6,03-Oct-17,Oulimnius,Oulimnius,7955.02-4_10_3_2017_1_First,3,5,Cold,0.031746032
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Paraleptophlebia,L,1,03-Oct-17,Paraleptophlebia,Paraleptophlebia,7955.02-4_10_3_2017_1_First,2,3,Cold,0.005291005
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Perlodidae,L,1,03-Oct-17,Perlodidae,Perlodidae,7955.02-4_10_3_2017_1_First,2,,,0.005291005
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Polypedilum aviceps,L,2,03-Oct-17,Polypedilum aviceps,Polypedilum aviceps,7955.02-4_10_3_2017_1_First,4,5.333333333,Cool,0.010582011
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Promoresia tardella,L,4,03-Oct-17,Promoresia tardella,Promoresia tardella,7955.02-4_10_3_2017_1_First,3,5,Cool,0.021164021
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Psephenus herricki,L,11,03-Oct-17,Psephenus herricki,Psephenus herricki,7955.02-4_10_3_2017_1_First,3,4.666666667,Warm,0.058201058
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Rhyacophila,L,1,03-Oct-17,Rhyacophila,Rhyacophila,7955.02-4_10_3_2017_1_First,3,,,0.005291005
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Rhyacophila fuscula,L,2,03-Oct-17,Rhyacophila fuscula,Rhyacophila fuscula,7955.02-4_10_3_2017_1_First,3,4,Cold,0.010582011
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Rhyacophila manistee,L,12,03-Oct-17,Rhyacophila manistee,Rhyacophila manistee,7955.02-4_10_3_2017_1_First,3,6,Cold,0.063492063
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Stenelmis,L,1,03-Oct-17,Stenelmis,Stenelmis,7955.02-4_10_3_2017_1_First,4,5.666666667,Warm,0.005291005
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Teloganopsis deficiens,L,5,03-Oct-17,Teloganopsis deficiens,Teloganopsis deficiens,7955.02-4_10_3_2017_1_First,3,4,Warm,0.026455026
14470,Tankerhoosen River,2017,6,189,7955.02-4,17-B-004,1,Riffle,KN2M2,First,EcoAnalysts,Thienemannimyia group,L,1,03-Oct-17,Thienemannimyia group,Thienemannimyia group,7955.02-4_10_3_2017_1_First,4,4.333333333,Cool,0.005291005
