staSeq,locationName,Sample_Year,YearGrp,SumOfABUNDANCE,LAB_ID,CTDEEP LabID,Rep,Habitat,Device,Subsample Rep,LAB_NAME,TAXON_NAME,LIFE STAGE,ABUNDANCE,Sample_Date,TaxonNameCurrent,WQXTaxonName,VisitNum,BCG_Attribute,CTTempOptimaAvg,RegionalTempOptimaClass,RelAbund
15479,Quinnipiac River,2004,3,188,6204,CT-6204,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,1,14-Oct-04,Maccaffertium modestum group,,,4,5.333333333,Cool,0.005319149
16137,Indian River,2007,4,188,12079,07-B-100,1,Riffle,KN2M2,First,,Baetis,L,1,03-Oct-07,Plauditus,,,3,7,Warm,0.005319149
16137,Indian River,2007,4,188,12079,07-B-100,1,Riffle,KN2M2,First,,Nemata,A,1,03-Oct-07,Nematoda,,,,5.666666667,Cool,0.005319149
15370,Saugatuck River,2007,4,188,12055,07-B-084,1,Riffle,KN2M2,First,,Eurylophella,L,1,01-Oct-07,Eurylophella,,,4,3,Cool,0.005319149
15479,Quinnipiac River,2004,3,188,6204,CT-6204,1,Riffle,KN2M2,First,,Ancyronyx variegatus,A,1,14-Oct-04,Ancyronyx variegatus,,,4,4.666666667,Warm,0.005319149
16137,Indian River,2007,4,188,12079,07-B-100,1,Riffle,KN2M2,First,,Mystacides sepulchralis,L,1,03-Oct-07,Mystacides sepulchralis,,,4,7.666666667,Warm,0.005319149
16137,Indian River,2007,4,188,12079,07-B-100,1,Riffle,KN2M2,First,,Brillia,L,1,03-Oct-07,Brillia,,,4,2.666666667,Cold,0.005319149
16137,Indian River,2007,4,188,12079,07-B-100,1,Riffle,KN2M2,First,,Pisidium,A,1,03-Oct-07,Pisidium,,,4,,Cool,0.005319149
16137,Indian River,2007,4,188,12079,07-B-100,1,Riffle,KN2M2,First,,Prostoma,A,1,03-Oct-07,Prostoma,,,4,5,Warm,0.005319149
16137,Indian River,2007,4,188,12079,07-B-100,1,Riffle,KN2M2,First,,Tvetenia bavarica group,P,1,03-Oct-07,Tvetenia bavarica group,,,4,6,Cool,0.005319149
15370,Saugatuck River,2007,4,188,12055,07-B-084,1,Riffle,KN2M2,First,,Tvetenia vitracies group,P,1,01-Oct-07,Tvetenia vitracies group,,,4,7,Warm,0.005319149
15370,Saugatuck River,2007,4,188,12055,07-B-084,1,Riffle,KN2M2,First,,Optioservus ovalis,A,1,01-Oct-07,Optioservus ovalis,,,4,4.666666667,Cool,0.005319149
15370,Saugatuck River,2007,4,188,12055,07-B-084,1,Riffle,KN2M2,First,,Micromenetus dilatatus,A,1,01-Oct-07,Menetus dilatatus,,,4,,,0.005319149
15370,Saugatuck River,2007,4,188,12055,07-B-084,1,Riffle,KN2M2,First,,Optioservus,L,1,01-Oct-07,Optioservus,,,4,4.666666667,Cool,0.005319149
15370,Saugatuck River,2007,4,188,12055,07-B-084,1,Riffle,KN2M2,First,,Oulimnius latiusculus,A,1,01-Oct-07,Oulimnius latiusculus,,,3,5,Cold,0.005319149
15370,Saugatuck River,2007,4,188,12055,07-B-084,1,Riffle,KN2M2,First,,Pisidiidae,A,1,01-Oct-07,Pisidiidae,,,4,,,0.005319149
15370,Saugatuck River,2007,4,188,12055,07-B-084,1,Riffle,KN2M2,First,,Polypedilum aviceps,L,1,01-Oct-07,Polypedilum aviceps,,,4,5.333333333,Cool,0.005319149
15370,Saugatuck River,2007,4,188,12055,07-B-084,1,Riffle,KN2M2,First,,Promoresia tardella,L,1,01-Oct-07,Promoresia tardella,,,3,5,Cool,0.005319149
15370,Saugatuck River,2007,4,188,12055,07-B-084,1,Riffle,KN2M2,First,,Prostoma,A,1,01-Oct-07,Prostoma,,,4,5,Warm,0.005319149
15370,Saugatuck River,2007,4,188,12055,07-B-084,1,Riffle,KN2M2,First,,Rheotanytarsus pellucidus group,L,1,01-Oct-07,Rheotanytarsus pellucidus group,,,4,,,0.005319149
14482,West Branch Naugatuck River,2006,4,187,9959,06-B-068-First,1,Riffle,KN2M2,First,,Hydroptilidae,P,1,05-Oct-06,Hydroptilidae,,,4,,,0.005347594
14482,West Branch Naugatuck River,2006,4,187,9959,06-B-068-First,1,Riffle,KN2M2,First,,Optioservus,L,1,05-Oct-06,Optioservus,,,4,4.666666667,Cool,0.005347594
14334,Naugatuck River,1991,1,187,7054,NR30,1,Riffle,KN2M2,First,,Polypedilum fallax group,L,1,05-Nov-91,Polypedilum fallax group,,,4,,,0.005347594
14332,Naugatuck River,2001,3,187,3373,NR27A- 1st,1,Riffle,KN2M2,First,,Antocha,L,1,22-Oct-01,Antocha,,,5,5.666666667,Cool,0.005347594
14334,Naugatuck River,1991,1,187,7054,NR30,1,Riffle,KN2M2,First,,Polypedilum illinoense group,L,1,05-Nov-91,Polypedilum illinoense group,,,4,,,0.005347594
14334,Naugatuck River,1991,1,187,7054,NR30,1,Riffle,KN2M2,First,,Tipula,L,1,05-Nov-91,Tipula,,,4,4,Cool,0.005347594
14482,West Branch Naugatuck River,2006,4,187,9959,06-B-068-First,1,Riffle,KN2M2,First,,Boyeria vinosa,L,1,05-Oct-06,Boyeria vinosa,,,4,6,Cool,0.005347594
14482,West Branch Naugatuck River,2006,4,187,9959,06-B-068-First,1,Riffle,KN2M2,First,,Ephemerella,L,1,05-Oct-06,Eurylophella,,,4,3,Cool,0.005347594
14482,West Branch Naugatuck River,2006,4,187,9959,06-B-068-First,1,Riffle,KN2M2,First,,Hemerodromia,L,1,05-Oct-06,Hemerodromia,,,5,6,Cool,0.005347594
14482,West Branch Naugatuck River,2006,4,187,9959,06-B-068-First,1,Riffle,KN2M2,First,,Lumbriculidae,A,1,05-Oct-06,Lumbriculidae,,,4,5.333333333,Cool,0.005347594
14482,West Branch Naugatuck River,2006,4,187,9959,06-B-068-First,1,Riffle,KN2M2,First,,Simulium,P,1,05-Oct-06,Simulium,,,5,6,Cool,0.005347594
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Gyraulus,NA,1,05-Oct-12,Gyraulus,Gyraulus,6448.3-27_10_5_2012_1_First,4,,Cool,0.005347594
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Gastropoda,NA,1,05-Oct-12,Gastropoda,Gastropoda,6448.3-27_10_5_2012_1_First,,,,0.005347594
14414,Quinnipiac River,1997,2,187,1398,6,1,Riffle,KN2M2,First,,Stenelmis,L,1,14-Oct-97,Stenelmis,,,4,5.666666667,Warm,0.005347594
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Fossaria,NA,1,05-Oct-12,Fossaria,Fossaria,6448.3-27_10_5_2012_1_First,4,,Cool,0.005347594
14458,Still River,2016,6,187,16-B-105,16-B-105,1,Riffle,KN2M2,First,WAA,Cricotopus bicinctus,L,1,26-Oct-16,Cricotopus bicinctus,Cricotopus bicinctus,16-B-105_10_26_2016_1_First,5.5,7,Warm,0.005347594
14458,Still River,2016,6,187,16-B-105,16-B-105,1,Riffle,KN2M2,First,WAA,Gammaridae,A,1,26-Oct-16,Gammaridae,Gammaridae,16-B-105_10_26_2016_1_First,,,,0.005347594
14458,Still River,2016,6,187,16-B-105,16-B-105,1,Riffle,KN2M2,First,WAA,Lumbricina,A,1,26-Oct-16,Lumbricina,Lumbricina,16-B-105_10_26_2016_1_First,4,,,0.005347594
14458,Still River,2016,6,187,16-B-105,16-B-105,1,Riffle,KN2M2,First,WAA,Maccaffertium modestum,L,1,26-Oct-16,Maccaffertium modestum,Maccaffertium modestum,16-B-105_10_26_2016_1_First,4,5.333333333,Cool,0.005347594
14332,Naugatuck River,2001,3,187,3373,NR27A- 1st,1,Riffle,KN2M2,First,,Tvetenia vitracies group,L,1,22-Oct-01,Tvetenia vitracies group,,,4,7,Warm,0.005347594
14458,Still River,2016,6,187,16-B-105,16-B-105,1,Riffle,KN2M2,First,WAA,Oligochaeta,L,1,26-Oct-16,Oligochaeta,Oligochaeta (Oligochaeta),16-B-105_10_26_2016_1_First,,,,0.005347594
14482,West Branch Naugatuck River,2006,4,187,9959,06-B-068-First,1,Riffle,KN2M2,First,,Plauditus,L,1,05-Oct-06,Plauditus,,,3,7,Warm,0.005347594
14458,Still River,2016,6,187,16-B-105,16-B-105,1,Riffle,KN2M2,First,WAA,Oulimnius,L,1,26-Oct-16,Oulimnius,Oulimnius,16-B-105_10_26_2016_1_First,3,5,Cold,0.005347594
14334,Naugatuck River,1991,1,187,7054,NR30,1,Riffle,KN2M2,First,,Berosus,L,1,05-Nov-91,Berosus,,,5,,Warm,0.005347594
14332,Naugatuck River,2001,3,187,3373,NR27A- 1st,1,Riffle,KN2M2,First,,Prostoma graecense,A,1,22-Oct-01,Prostoma graecense,,,4,5,Warm,0.005347594
14332,Naugatuck River,2001,3,187,3373,NR27A- 1st,1,Riffle,KN2M2,First,,Cricotopus tremulus group,L,1,22-Oct-01,Cricotopus tremulus group,,,5.5,7,Warm,0.005347594
14334,Naugatuck River,1991,1,187,7054,NR30,1,Riffle,KN2M2,First,,Chironomus,L,1,05-Nov-91,Chironomus,,,5,,Warm,0.005347594
14482,West Branch Naugatuck River,2006,4,187,9959,06-B-068-First,1,Riffle,KN2M2,First,,Psephenus herricki,L,1,05-Oct-06,Psephenus herricki,,,3,4.666666667,Warm,0.005347594
14334,Naugatuck River,1991,1,187,7054,NR30,1,Riffle,KN2M2,First,,Macronychus glabratus,L,1,05-Nov-91,Macronychus glabratus,,,4,6.666666667,Cool,0.005347594
14332,Naugatuck River,2001,3,187,3373,NR27A- 1st,1,Riffle,KN2M2,First,,Baetis,L,1,22-Oct-01,Plauditus,,,3,7,Warm,0.005347594
14458,Still River,2016,6,187,16-B-105,16-B-105,1,Riffle,KN2M2,First,WAA,Nemata,A,1,26-Oct-16,Nematoda,Nematoda,16-B-105_10_26_2016_1_First,,5.666666667,Cool,0.005347594
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Cricotopus,L,1,05-Oct-12,Cricotopus,Cricotopus,6448.3-27_10_5_2012_1_First,5.5,7,Warm,0.005347594
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Nemata,NA,1,05-Oct-12,Nematoda,Nematoda,6448.3-27_10_5_2012_1_First,,5.666666667,Cool,0.005347594
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Leucotrichia pictipes,L,1,05-Oct-12,Leucotrichia pictipes,Leucotrichia pictipes,6448.3-27_10_5_2012_1_First,5.5,9,Warm,0.005347594
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche,L,1,05-Oct-12,Ceratopsyche,Ceratopsyche,6448.3-27_10_5_2012_1_First,5,,,0.005347594
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Lebertia,NA,1,05-Oct-12,Lebertia,Lebertia,6448.3-27_10_5_2012_1_First,4,,Cold,0.005347594
14458,Still River,2016,6,187,16-B-105,16-B-105,1,Riffle,KN2M2,First,WAA,Oulimnius nitidulus,A,1,26-Oct-16,Oulimnius nitidulus,Oulimnius nitidulus,16-B-105_10_26_2016_1_First,3,5,Cold,0.005347594
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Antocha,L,1,05-Oct-12,Antocha,Antocha,6448.3-27_10_5_2012_1_First,5,5.666666667,Cool,0.005347594
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Stenelmis,A,1,05-Oct-12,Stenelmis,Stenelmis,6448.3-27_10_5_2012_1_First,4,5.666666667,Warm,0.005347594
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche walkeri,L,1,05-Oct-12,Ceratopsyche walkeri,Ceratopsyche walkeri,6448.3-27_10_5_2012_1_First,5,10,Warm,0.005347594
14414,Quinnipiac River,1997,2,187,1398,6,1,Riffle,KN2M2,First,,Acari,A,1,14-Oct-97,Acari,,,4,,,0.005347594
14414,Quinnipiac River,1997,2,187,1398,6,1,Riffle,KN2M2,First,,Corydalus cornutus,L,1,14-Oct-97,Corydalus cornutus,,,4,5,Warm,0.005347594
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Cricotopus,P,1,05-Oct-12,Cricotopus,Cricotopus,6448.3-27_10_5_2012_1_First,5.5,7,Warm,0.005347594
14414,Quinnipiac River,1997,2,187,1398,6,1,Riffle,KN2M2,First,,Hemerodromia,L,1,14-Oct-97,Hemerodromia,,,5,6,Cool,0.005347594
14414,Quinnipiac River,1997,2,187,1398,6,1,Riffle,KN2M2,First,,Nigronia serricornis,L,1,14-Oct-97,Nigronia serricornis,,,3,4.333333333,Cool,0.005347594
14414,Quinnipiac River,1997,2,187,1398,6,1,Riffle,KN2M2,First,,Oecetis,L,1,14-Oct-97,Oecetis,,,4,6.666666667,Warm,0.005347594
14206,French River,2007,4,374,11843,07-B-018,1,Riffle,KN2M2,First,,Cricotopus trifascia group,L,2,18-Sep-07,Cricotopus trifascia group,,,5.5,7,Warm,0.005347594
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Erpobdella,NA,1,05-Oct-12,Erpobdella,Erpobdella,6448.3-27_10_5_2012_1_First,5.5,,Cool,0.005347594
14458,Still River,2016,6,187,16-B-105,16-B-105,1,Riffle,KN2M2,First,WAA,Stenelmis crenata,A,1,26-Oct-16,Stenelmis crenata,Stenelmis crenata,16-B-105_10_26_2016_1_First,4,5.666666667,Warm,0.005347594
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Psychodidae,L,1,05-Oct-12,Psychodidae,Psychodidae,6448.3-27_10_5_2012_1_First,,,,0.005347594
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Prostoma,NA,1,05-Oct-12,Prostoma,Prostoma,6448.3-27_10_5_2012_1_First,4,5,Warm,0.005347594
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Smittia,L,1,05-Oct-12,Smittia,Smittia,6448.3-27_10_5_2012_1_First,,,,0.005347594
14206,French River,2007,4,374,11843,07-B-018,1,Riffle,KN2M2,First,,Polypedilum flavum,L,2,18-Sep-07,Polypedilum flavum,,,4,6.666666667,Warm,0.005347594
14206,French River,2007,4,374,11843,07-B-018,1,Riffle,KN2M2,First,,Ceratopsyche walkeri,L,2,18-Sep-07,Ceratopsyche walkeri,,,5,10,Warm,0.005347594
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Acari,NA,1,05-Oct-12,Acari,Acari,6448.3-27_10_5_2012_1_First,4,,,0.005347594
14482,West Branch Naugatuck River,2006,4,187,9959,06-B-068-First,1,Riffle,KN2M2,First,,Ancylidae,A,1,05-Oct-06,Ancylidae,,,4,,,0.005347594
14458,Still River,2016,6,187,16-B-105,16-B-105,1,Riffle,KN2M2,First,WAA,Rheocricotopus,L,1,26-Oct-16,Rheocricotopus,Rheocricotopus,16-B-105_10_26_2016_1_First,3,7,Cool,0.005347594
16414,Mill River,2009,4,187,15563,09-B-004,1,Riffle,KN2M2,First,,Turbellaria,A,1,15-Sep-09,Turbellaria,,,4,6.666666667,Warm,0.005347594
16414,Mill River,2009,4,187,15563,09-B-004,1,Riffle,KN2M2,First,,Parametriocnemus,L,1,15-Sep-09,Parametriocnemus,,,4,5,Cool,0.005347594
16414,Mill River,2009,4,187,15563,09-B-004,1,Riffle,KN2M2,First,,Orthocladius Complex,L,1,15-Sep-09,Orthocladius Complex,,,4,4.666666667,Cool,0.005347594
16414,Mill River,2009,4,187,15563,09-B-004,1,Riffle,KN2M2,First,,Hemerodromia,L,1,15-Sep-09,Hemerodromia,,,5,6,Cool,0.005347594
16414,Mill River,2009,4,187,15563,09-B-004,1,Riffle,KN2M2,First,,Glossosoma,L,1,15-Sep-09,Glossosoma,,,4,4.333333333,Cool,0.005347594
16414,Mill River,2009,4,187,15563,09-B-004,1,Riffle,KN2M2,First,,Diamesa,L,1,15-Sep-09,Sympotthastia,,,,,,0.005347594
16414,Mill River,2009,4,187,15563,09-B-004,1,Riffle,KN2M2,First,,Simulium,P,1,15-Sep-09,Simulium,,,5,6,Cool,0.005347594
16414,Mill River,2009,4,187,15563,09-B-004,1,Riffle,KN2M2,First,,Rheotanytarsus exiguus group,P,1,15-Sep-09,Rheotanytarsus exiguus group,,,4,6,Warm,0.005347594
16414,Mill River,2009,4,187,15563,09-B-004,1,Riffle,KN2M2,First,,Tvetenia vitracies group,L,1,15-Sep-09,Tvetenia vitracies group,,,4,7,Warm,0.005347594
16414,Mill River,2009,4,187,15563,09-B-004,1,Riffle,KN2M2,First,,Eukiefferiella devonica group,L,1,15-Sep-09,Eukiefferiella devonica group,,,3,7,Cool,0.005347594
14451,Shetucket River,2017,6,373,7955.02-43,17-B-040,1,Riffle,KN2M2,First,EcoAnalysts,Cricotopus/Orthocladius,L,2,16-Oct-17,Cricotopus/Orthocladius,Cricotopus/Orthocladius,7955.02-43_10_16_2017_1_First,,,Cold,0.00536193
14451,Shetucket River,2017,6,373,7955.02-43,17-B-040,1,Riffle,KN2M2,First,EcoAnalysts,Eukiefferiella tirolensis,L,2,16-Oct-17,Eukiefferiella tirolensis,Eukiefferiella tirolensis,7955.02-43_10_16_2017_1_First,3,,Cold,0.00536193
14451,Shetucket River,2017,6,373,7955.02-43,17-B-040,1,Riffle,KN2M2,First,EcoAnalysts,Eukiefferiella,L,2,16-Oct-17,Tvetenia,Tvetenia,7955.02-43_10_16_2017_1_First,4,,,0.00536193
14451,Shetucket River,2017,6,373,7955.02-43,17-B-040,1,Riffle,KN2M2,First,EcoAnalysts,Psychomyia flavida,L,2,16-Oct-17,Psychomyia flavida,Psychomyia flavida,7955.02-43_10_16_2017_1_First,4,4.666666667,Warm,0.00536193
14451,Shetucket River,2017,6,373,7955.02-43,17-B-040,1,Riffle,KN2M2,First,EcoAnalysts,Lumbricina,NA,2,16-Oct-17,Lumbricina,Lumbricina,7955.02-43_10_16_2017_1_First,4,,,0.00536193
14451,Shetucket River,2017,6,373,7955.02-43,17-B-040,1,Riffle,KN2M2,First,EcoAnalysts,Optioservus trivittatus,A,2,16-Oct-17,Optioservus trivittatus,Optioservus trivittatus,7955.02-43_10_16_2017_1_First,4,4.666666667,Cool,0.00536193
14451,Shetucket River,2017,6,373,7955.02-43,17-B-040,1,Riffle,KN2M2,First,EcoAnalysts,Baetis intercalaris,L,2,16-Oct-17,Baetis intercalaris,Baetis intercalaris,7955.02-43_10_16_2017_1_First,4,7.333333333,Warm,0.00536193
14451,Shetucket River,2017,6,373,7955.02-43,17-B-040,1,Riffle,KN2M2,First,EcoAnalysts,Epeorus,L,2,16-Oct-17,Epeorus,Epeorus,7955.02-43_10_16_2017_1_First,2,2.666666667,Cool,0.00536193
14451,Shetucket River,2017,6,373,7955.02-43,17-B-040,1,Riffle,KN2M2,First,EcoAnalysts,Plauditus,L,2,16-Oct-17,Plauditus,Plauditus,7955.02-43_10_16_2017_1_First,3,7,Warm,0.00536193
14451,Shetucket River,2017,6,373,7955.02-43,17-B-040,1,Riffle,KN2M2,First,EcoAnalysts,Stenelmis,L,2,16-Oct-17,Stenelmis,Stenelmis,7955.02-43_10_16_2017_1_First,4,5.666666667,Warm,0.00536193
14451,Shetucket River,2017,6,373,7955.02-43,17-B-040,1,Riffle,KN2M2,First,EcoAnalysts,Polypedilum flavum,L,2,16-Oct-17,Polypedilum flavum,Polypedilum flavum,7955.02-43_10_16_2017_1_First,4,6.666666667,Warm,0.00536193
14329,Naugatuck River,1999,2,186,714,NR26A,1,Riffle,KN2M2,First,,Macronychus glabratus,L,1,12-Oct-99,Macronychus glabratus,,,4,6.666666667,Cool,0.005376344
14278,Little River,2012,5,186,6448.6-26,12-B-161,1,Riffle,KN2M2,First,EcoAnalysts,Corydalus cornutus,L,1,23-Oct-12,Corydalus cornutus,Corydalus cornutus,6448.6-26_10_23_2012_1_First,4,5,Warm,0.005376344
14329,Naugatuck River,1999,2,186,714,NR26A,1,Riffle,KN2M2,First,,Laevapex fuscus,A,1,12-Oct-99,Laevapex fuscus,,,4,4.666666667,Cool,0.005376344
14329,Naugatuck River,1999,2,186,714,NR26A,1,Riffle,KN2M2,First,,Leucotrichia pictipes,L,1,12-Oct-99,Leucotrichia pictipes,,,5.5,9,Warm,0.005376344
14278,Little River,2012,5,186,6448.6-26,12-B-161,1,Riffle,KN2M2,First,EcoAnalysts,Dicrotendipes,L,1,23-Oct-12,Dicrotendipes,Dicrotendipes,6448.6-26_10_23_2012_1_First,5.5,7.666666667,Warm,0.005376344
14278,Little River,2012,5,186,6448.6-26,12-B-161,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche morosa,L,1,23-Oct-12,Ceratopsyche morosa,Ceratopsyche morosa,6448.6-26_10_23_2012_1_First,5,5,Cool,0.005376344
14278,Little River,2012,5,186,6448.6-26,12-B-161,1,Riffle,KN2M2,First,EcoAnalysts,Baetidae,L,1,23-Oct-12,Baetidae,Baetidae,6448.6-26_10_23_2012_1_First,4,,,0.005376344
14278,Little River,2012,5,186,6448.6-26,12-B-161,1,Riffle,KN2M2,First,EcoAnalysts,Ceraclea,L,1,23-Oct-12,Ceraclea,Ceraclea,6448.6-26_10_23_2012_1_First,2,,Warm,0.005376344
14316,Naugatuck River,2003,3,186,4859,03-B-093- 1st 200,1,Riffle,KN2M2,First,,Orthocladiinae,L,1,19-Nov-03,Orthocladiinae,,,4,,,0.005376344
14278,Little River,2012,5,186,6448.6-26,12-B-161,1,Riffle,KN2M2,First,EcoAnalysts,Cardiocladius ,L,1,23-Oct-12,Cardiocladius,Cardiocladius,6448.6-26_10_23_2012_1_First,5.5,8,Warm,0.005376344
14316,Naugatuck River,2003,3,186,4859,03-B-093- 1st 200,1,Riffle,KN2M2,First,,Tallaperla,L,1,19-Nov-03,Tallaperla,,,2,2.666666667,Cool,0.005376344
14316,Naugatuck River,2003,3,186,4859,03-B-093- 1st 200,1,Riffle,KN2M2,First,,Pisidiidae,A,1,19-Nov-03,Pisidiidae,,,4,,,0.005376344
14316,Naugatuck River,2003,3,186,4859,03-B-093- 1st 200,1,Riffle,KN2M2,First,,Acentrella,L,1,19-Nov-03,Acentrella,,,4,5,Cool,0.005376344
14316,Naugatuck River,2003,3,186,4859,03-B-093- 1st 200,1,Riffle,KN2M2,First,,Conasellus communis,A,1,19-Nov-03,Caecidotea communis,,,5,5,Warm,0.005376344
14316,Naugatuck River,2003,3,186,4859,03-B-093- 1st 200,1,Riffle,KN2M2,First,,Orthocladius (Euorthocladius) rivulorum,L,1,19-Nov-03,Orthocladius (Euorthocladius) rivulorum,,,4,4.666666667,Cool,0.005376344
14316,Naugatuck River,2003,3,186,4859,03-B-093- 1st 200,1,Riffle,KN2M2,First,,Decapoda,A,1,19-Nov-03,Decapoda,,,,,,0.005376344
14316,Naugatuck River,2003,3,186,4859,03-B-093- 1st 200,1,Riffle,KN2M2,First,,Leucotrichia pictipes,L,1,19-Nov-03,Leucotrichia pictipes,,,5.5,9,Warm,0.005376344
14316,Naugatuck River,2003,3,186,4859,03-B-093- 1st 200,1,Riffle,KN2M2,First,,Microtendipes pedellus group,L,1,19-Nov-03,Microtendipes pedellus group,,,4,3.666666667,Cool,0.005376344
14486,Wepawaug River,2007,4,186,12076,07-B-098,1,Riffle,KN2M2,First,,Helisoma anceps,A,1,03-Oct-07,Helisoma anceps,,,5,,Warm,0.005376344
14278,Little River,2012,5,186,6448.6-26,12-B-161,1,Riffle,KN2M2,First,EcoAnalysts,Turbellaria,NA,1,23-Oct-12,Turbellaria,Platyhelminthes,6448.6-26_10_23_2012_1_First,4,6.666666667,Warm,0.005376344
14329,Naugatuck River,1997,2,186,1391,NR26A,1,Riffle,KN2M2,First,,Nemata,A,1,01-Oct-97,Nematoda,,,,5.666666667,Cool,0.005376344
14195,Farmill River,1996,2,186,2569,155,1,Riffle,KN2M2,First,,Physa heterostropha,A,1,07-Nov-96,Physa heterostropha,,,4,6,Cool,0.005376344
14486,Wepawaug River,2007,4,186,12076,07-B-098,1,Riffle,KN2M2,First,,Antocha,L,1,03-Oct-07,Antocha,,,5,5.666666667,Cool,0.005376344
14195,Farmill River,1996,2,186,2569,155,1,Riffle,KN2M2,First,,Physa gyrina,A,1,07-Nov-96,Physa gyrina,,,4,6,Cool,0.005376344
14329,Naugatuck River,1997,2,186,1391,NR26A,1,Riffle,KN2M2,First,,Hemerodromia,L,1,01-Oct-97,Hemerodromia,,,5,6,Cool,0.005376344
14329,Naugatuck River,1997,2,186,1391,NR26A,1,Riffle,KN2M2,First,,Cricotopus bicinctus,L,1,01-Oct-97,Cricotopus bicinctus,,,5.5,7,Warm,0.005376344
14329,Naugatuck River,1997,2,186,1391,NR26A,1,Riffle,KN2M2,First,,Antocha,L,1,01-Oct-97,Antocha,,,5,5.666666667,Cool,0.005376344
14195,Farmill River,1996,2,186,2569,155,1,Riffle,KN2M2,First,,Rheotanytarsus,L,1,07-Nov-96,Rheotanytarsus,,,4,,,0.005376344
14278,Little River,2012,5,186,6448.6-26,12-B-161,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsus,L,1,23-Oct-12,Sublettea,Sublettea,6448.6-26_10_23_2012_1_First,4,,Cool,0.005376344
14195,Farmill River,1996,2,186,2569,155,1,Riffle,KN2M2,First,,Parametriocnemus,L,1,07-Nov-96,Parametriocnemus,,,4,5,Cool,0.005376344
14278,Little River,2012,5,186,6448.6-26,12-B-161,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,1,23-Oct-12,Tvetenia bavarica group,Tvetenia bavarica group,6448.6-26_10_23_2012_1_First,4,6,Cool,0.005376344
14195,Farmill River,1996,2,186,2569,155,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,1,07-Nov-96,Maccaffertium modestum group,,,4,5.333333333,Cool,0.005376344
14278,Little River,2012,5,186,6448.6-26,12-B-161,1,Riffle,KN2M2,First,EcoAnalysts,Heterocloeon ,L,1,23-Oct-12,Heterocloeon ,Heterocloeon,6448.6-26_10_23_2012_1_First,,8.666666667,Warm,0.005376344
14195,Farmill River,1996,2,186,2569,155,1,Riffle,KN2M2,First,,Ectopria nervosa,L,1,07-Nov-96,Ectopria nervosa,,,3,4,Cool,0.005376344
14486,Wepawaug River,2007,4,186,12076,07-B-098,1,Riffle,KN2M2,First,,Hydroptila,L,1,03-Oct-07,Hydroptila,,,4,5.333333333,Warm,0.005376344
14195,Farmill River,1996,2,186,2569,155,1,Riffle,KN2M2,First,,Apatania,L,1,07-Nov-96,Apatania,,,3,1.666666667,Cold,0.005376344
14195,Farmill River,1996,2,186,2569,155,1,Riffle,KN2M2,First,,Calopteryx,L,1,07-Nov-96,Calopteryx,,,4,7,Cool,0.005376344
14195,Farmill River,1996,2,186,2569,155,1,Riffle,KN2M2,First,,Corydalus cornutus,L,1,07-Nov-96,Corydalus cornutus,,,4,5,Warm,0.005376344
14195,Farmill River,1996,2,186,2569,155,1,Riffle,KN2M2,First,,Neophylax,L,1,07-Nov-96,Neophylax,,,3,1.333333333,Cold,0.005376344
