"","STA_SEQ","Station_Name","Sample_Date","SampYr","BCG_Attribute","SensitiveEPT","OTU","x"
"2391",14584,"Roaring Brook","10/17/2001",2001,2,1,"Epeorus",10
"2392",14584,"Roaring Brook","10/23/2002",2002,2,1,"Epeorus",10
"2393",14842,"Indian Meadow Brook","10/8/2002",2002,2,1,"Epeorus",15
"2394",14720,"Green Fall River","10/7/2003",2003,2,1,"Epeorus",1
"2395",14314,"Natchaug River","10/8/2003",2003,2,1,"Epeorus",1
"2396",14442,"Sandy Brook","11/12/2003",2003,2,1,"Epeorus",17
"2397",14470,"Tankerhoosen River","11/13/2003",2003,2,1,"Epeorus",1
"2398",14441,"Salmon River","10/25/2004",2004,2,1,"Epeorus",3
"2399",14221,"Hammonasset River","11/2/2004",2004,2,1,"Epeorus",3
"2400",14442,"Sandy Brook","11/4/2005",2005,2,1,"Epeorus",1
"2401",14314,"Natchaug River","9/20/2006",2006,2,1,"Epeorus",10
"2402",14442,"Sandy Brook","9/21/2006",2006,2,1,"Epeorus",2
"2403",14442,"Sandy Brook","10/9/2007",2007,2,1,"Epeorus",2
"2404",16112,"Hemlock Valley Brook","9/18/2007",2007,2,1,"Epeorus",1
"2405",14720,"Green Fall River","9/21/2007",2007,2,1,"Epeorus",1
"2406",14314,"Natchaug River","9/21/2007",2007,2,1,"Epeorus",3
"2407",15176,"Natchaug River","9/21/2007",2007,2,1,"Epeorus",1
"2408",16114,"Rugg Brook","9/21/2007",2007,2,1,"Epeorus",1
"2409",16143,"Little River","10/2/2008",2008,2,1,"Epeorus",2
"2410",14442,"Sandy Brook","9/17/2008",2008,2,1,"Epeorus",1
"2411",14314,"Natchaug River","9/22/2008",2008,2,1,"Epeorus",1
"2412",16139,"Brown Brook","9/25/2008",2008,2,1,"Epeorus",6
"2413",14442,"Sandy Brook","10/1/2009",2009,2,1,"Epeorus",4
"2414",16139,"Brown Brook","10/13/2009",2009,2,1,"Epeorus",2
"2415",14221,"Hammonasset River","10/13/2009",2009,2,1,"Epeorus",4
"2416",14314,"Natchaug River","10/2/2009",2009,2,1,"Epeorus",2
"2417",15176,"Natchaug River","10/2/2009",2009,2,1,"Epeorus",2
"2418",14584,"Roaring Brook","10/21/2009",2009,2,1,"Epeorus",17
"2419",14441,"Salmon River","10/22/2009",2009,2,1,"Epeorus",4
"2420",16143,"Little River","10/5/2009",2009,2,1,"Epeorus",1
"2421",16139,"Brown Brook","10/12/2010",2010,2,1,"Epeorus",1
"2422",15020,"Eightmile River","10/4/2010",2010,2,1,"Epeorus",2
"2423",16143,"Little River","10/7/2010",2010,2,1,"Epeorus",2
"2424",16112,"Hemlock Valley Brook","9/15/2010",2010,2,1,"Epeorus",8
"2425",14314,"Natchaug River","9/16/2010",2010,2,1,"Epeorus",1
"2426",15176,"Natchaug River","9/16/2010",2010,2,1,"Epeorus",2
"2427",14470,"Tankerhoosen River","9/23/2010",2010,2,1,"Epeorus",4
"2428",14484,"West Branch Salmon Brook","9/24/2010",2010,2,1,"Epeorus",1
"2429",14720,"Green Fall River","10/11/2011",2011,2,1,"Epeorus",5
"2430",16112,"Hemlock Valley Brook","10/11/2011",2011,2,1,"Epeorus",11
"2431",15796,"PENDLETON HILL BROOK","10/11/2011",2011,2,1,"Epeorus",2
"2432",16119,"Day Pond Brook","10/12/2011",2011,2,1,"Epeorus",5
"2433",14441,"Salmon River","10/12/2011",2011,2,1,"Epeorus",4
"2434",14221,"Hammonasset River","10/13/2011",2011,2,1,"Epeorus",1
"2435",16143,"Little River","10/18/2011",2011,2,1,"Epeorus",1
"2436",16139,"Brown Brook","10/21/2011",2011,2,1,"Epeorus",18
"2437",16124,"Flat Brook","10/21/2011",2011,2,1,"Epeorus",21
"2438",14247,"Hollenbeck River","10/21/2011",2011,2,1,"Epeorus",1
"2439",15240,"Hubbard Brook","11/10/2011",2011,2,1,"Epeorus",50
"2440",16114,"Rugg Brook","11/10/2011",2011,2,1,"Epeorus",10
"2441",14442,"Sandy Brook","11/10/2011",2011,2,1,"Epeorus",11
"2442",14484,"West Branch Salmon Brook","11/10/2011",2011,2,1,"Epeorus",4
"2443",16127,"Jakes Brook","11/8/2011",2011,2,1,"Epeorus",75
"2444",14842,"Indian Meadow Brook","10/10/2012",2012,2,1,"Epeorus",8
"2445",16114,"Rugg Brook","10/10/2012",2012,2,1,"Epeorus",8
"2446",16139,"Brown Brook","10/11/2012",2012,2,1,"Epeorus",3
"2447",16124,"Flat Brook","10/11/2012",2012,2,1,"Epeorus",20
"2448",16127,"Jakes Brook","10/11/2012",2012,2,1,"Epeorus",12
"2449",14584,"Roaring Brook","10/12/2012",2012,2,1,"Epeorus",3
"2450",15020,"Eightmile River","10/15/2012",2012,2,1,"Epeorus",1
"2451",14470,"Tankerhoosen River","10/15/2012",2012,2,1,"Epeorus",1
"2452",14442,"Sandy Brook","10/3/2012",2012,2,1,"Epeorus",1
"2453",16119,"Day Pond Brook","9/18/2012",2012,2,1,"Epeorus",2
"2454",14441,"Salmon River","9/18/2012",2012,2,1,"Epeorus",2
"2455",16112,"Hemlock Valley Brook","9/21/2012",2012,2,1,"Epeorus",3
"2456",14720,"Green Fall River","10/1/2013",2013,2,1,"Epeorus",4
"2457",15240,"Hubbard Brook","10/15/2013",2013,2,1,"Epeorus",13
"2458",14442,"Sandy Brook","10/15/2013",2013,2,1,"Epeorus",5
"2459",15499,"West Branch Salmon Brook","10/15/2013",2013,2,1,"Epeorus",14
"2460",14221,"Hammonasset River","10/16/2013",2013,2,1,"Epeorus",3
"2461",16143,"Little River","10/17/2013",2013,2,1,"Epeorus",4
"2462",16139,"Brown Brook","10/8/2013",2013,2,1,"Epeorus",3
"2463",16124,"Flat Brook","10/8/2013",2013,2,1,"Epeorus",12
"2464",16114,"Rugg Brook","10/8/2013",2013,2,1,"Epeorus",11
"2465",16127,"Jakes Brook","9/16/2013",2013,2,1,"Epeorus",2
"2466",16119,"Day Pond Brook","9/19/2013",2013,2,1,"Epeorus",1
"2467",14441,"Salmon River","9/19/2013",2013,2,1,"Epeorus",2
"2468",15020,"Eightmile River","10/2/2014",2014,2,1,"Epeorus",1
"2469",16112,"Hemlock Valley Brook","10/2/2014",2014,2,1,"Epeorus",3
"2470",15240,"Hubbard Brook","10/21/2014",2014,2,1,"Epeorus",11
"2471",14314,"Natchaug River","10/6/2014",2014,2,1,"Epeorus",6
"2472",15176,"Natchaug River","10/6/2014",2014,2,1,"Epeorus",4
"2473",14584,"Roaring Brook","9/16/2014",2014,2,1,"Epeorus",8
"2474",14842,"Indian Meadow Brook","9/24/2014",2014,2,1,"Epeorus",8
"2475",16114,"Rugg Brook","9/24/2014",2014,2,1,"Epeorus",3
"2476",14442,"Sandy Brook","9/24/2014",2014,2,1,"Epeorus",4
"2477",15499,"West Branch Salmon Brook","9/25/2014",2014,2,1,"Epeorus",3
"2478",16139,"Brown Brook","9/29/2014",2014,2,1,"Epeorus",7
"2479",16124,"Flat Brook","9/29/2014",2014,2,1,"Epeorus",10
"2480",16127,"Jakes Brook","9/29/2014",2014,2,1,"Epeorus",6
"2481",14441,"Salmon River","9/30/2014",2014,2,1,"Epeorus",6
"2482",14470,"Tankerhoosen River","10/1/2015",2015,2,1,"Epeorus",2
"2483",14720,"Green Fall River","10/5/2015",2015,2,1,"Epeorus",1
"2484",14442,"Sandy Brook","9/14/2015",2015,2,1,"Epeorus",1
"2485",14441,"Salmon River","9/15/2015",2015,2,1,"Epeorus",1
"2486",15176,"Natchaug River","9/16/2015",2015,2,1,"Epeorus",1
"2487",14842,"Indian Meadow Brook","9/23/2015",2015,2,1,"Epeorus",6
"2488",16127,"Jakes Brook","9/23/2015",2015,2,1,"Epeorus",1
"2489",16139,"Brown Brook","9/25/2015",2015,2,1,"Epeorus",1
"2490",16124,"Flat Brook","9/25/2015",2015,2,1,"Epeorus",1
"2491",15240,"Hubbard Brook","10/12/2016",2016,2,1,"Epeorus",3
"2492",14442,"Sandy Brook","10/12/2016",2016,2,1,"Epeorus",4
"2493",15499,"West Branch Salmon Brook","10/12/2016",2016,2,1,"Epeorus",4
"2494",15312,"Beaver Brook","10/25/2016",2016,2,1,"Epeorus",1
"2495",16139,"Brown Brook","10/28/2016",2016,2,1,"Epeorus",11
"2496",16124,"Flat Brook","10/28/2016",2016,2,1,"Epeorus",9
"2497",14720,"Green Fall River","9/20/2016",2016,2,1,"Epeorus",1
"2498",16119,"Day Pond Brook","9/30/2016",2016,2,1,"Epeorus",3
"2499",14441,"Salmon River","9/30/2016",2016,2,1,"Epeorus",5
"2500",14720,"Green Fall River","10/10/2017",2017,2,1,"Epeorus",17
"2501",16139,"Brown Brook","10/16/2017",2017,2,1,"Epeorus",3
"2502",15020,"Eightmile River","10/16/2017",2017,2,1,"Epeorus",3
"2503",16124,"Flat Brook","10/16/2017",2017,2,1,"Epeorus",6
"2504",14314,"Natchaug River","10/16/2017",2017,2,1,"Epeorus",22
"2505",14484,"West Branch Salmon Brook","10/17/2017",2017,2,1,"Epeorus",6
"2506",15499,"West Branch Salmon Brook","10/17/2017",2017,2,1,"Epeorus",11
"2507",16127,"Jakes Brook","10/18/2017",2017,2,1,"Epeorus",9
"2508",16119,"Day Pond Brook","10/19/2017",2017,2,1,"Epeorus",5
"2509",14441,"Salmon River","10/19/2017",2017,2,1,"Epeorus",18
"2510",14584,"Roaring Brook","10/3/2017",2017,2,1,"Epeorus",11
"2511",14470,"Tankerhoosen River","10/3/2017",2017,2,1,"Epeorus",10
"2512",15240,"Hubbard Brook","10/6/2017",2017,2,1,"Epeorus",5
"2513",14442,"Sandy Brook","10/6/2017",2017,2,1,"Epeorus",5
"2514",14247,"Hollenbeck River","11/6/1996",1996,2,1,"Ephemera",3
"2515",16139,"Brown Brook","10/12/2010",2010,2,1,"Ephemera",1
"2516",14314,"Natchaug River","10/22/1991",1991,3,1,"Ephemerella",4
"2517",14441,"Salmon River","10/23/1991",1991,3,1,"Ephemerella",13
"2518",14442,"Sandy Brook","11/4/1993",1993,3,1,"Ephemerella",19
"2519",14314,"Natchaug River","10/11/1994",1994,3,1,"Ephemerella",12
"2520",14470,"Tankerhoosen River","10/11/1994",1994,3,1,"Ephemerella",19
"2521",14441,"Salmon River","10/13/1994",1994,3,1,"Ephemerella",1
"2522",14442,"Sandy Brook","10/24/1994",1994,3,1,"Ephemerella",47
"2523",14314,"Natchaug River","10/12/1995",1995,3,1,"Ephemerella",10
"2524",14442,"Sandy Brook","10/18/1995",1995,3,1,"Ephemerella",16
"2525",14441,"Salmon River","10/26/1995",1995,3,1,"Ephemerella",2
"2526",14470,"Tankerhoosen River","10/26/1995",1995,3,1,"Ephemerella",15
"2527",14441,"Salmon River","11/18/1996",1996,3,1,"Ephemerella",17
"2528",14442,"Sandy Brook","11/20/1996",1996,3,1,"Ephemerella",36
"2529",14247,"Hollenbeck River","11/6/1996",1996,3,1,"Ephemerella",47
"2530",14314,"Natchaug River","10/10/1997",1997,3,1,"Ephemerella",26
"2531",14441,"Salmon River","10/10/1997",1997,3,1,"Ephemerella",6
"2532",14221,"Hammonasset River","10/21/1997",1997,3,1,"Ephemerella",27
"2533",14442,"Sandy Brook","10/7/1997",1997,3,1,"Ephemerella",36
"2534",14484,"West Branch Salmon Brook","10/19/1998",1998,3,1,"Ephemerella",23
"2535",14442,"Sandy Brook","10/21/1998",1998,3,1,"Ephemerella",30
"2536",14314,"Natchaug River","10/23/1998",1998,3,1,"Ephemerella",28
"2537",14441,"Salmon River","10/27/1998",1998,3,1,"Ephemerella",7
"2538",14584,"Roaring Brook","10/13/1999",1999,3,1,"Ephemerella",1
"2539",14314,"Natchaug River","10/26/1999",1999,3,1,"Ephemerella",14
"2540",14441,"Salmon River","11/8/1999",1999,3,1,"Ephemerella",15
"2541",14442,"Sandy Brook","11/9/1999",1999,3,1,"Ephemerella",25
"2542",14314,"Natchaug River","10/2/2000",2000,3,1,"Ephemerella",11
"2543",14584,"Roaring Brook","10/3/2000",2000,3,1,"Ephemerella",4
"2544",14442,"Sandy Brook","10/5/2000",2000,3,1,"Ephemerella",20
"2545",14314,"Natchaug River","10/11/2001",2001,3,1,"Ephemerella",18
"2546",14441,"Salmon River","10/11/2001",2001,3,1,"Ephemerella",1
"2547",14584,"Roaring Brook","10/17/2001",2001,3,1,"Ephemerella",10
"2548",14442,"Sandy Brook","10/4/2001",2001,3,1,"Ephemerella",9
"2549",14314,"Natchaug River","10/18/2002",2002,3,1,"Ephemerella",16
"2550",14584,"Roaring Brook","10/23/2002",2002,3,1,"Ephemerella",6
"2551",14842,"Indian Meadow Brook","10/8/2002",2002,3,1,"Ephemerella",11
"2552",14442,"Sandy Brook","10/8/2002",2002,3,1,"Ephemerella",19
"2553",14584,"Roaring Brook","10/2/2003",2003,3,1,"Ephemerella",3
"2554",14314,"Natchaug River","10/8/2003",2003,3,1,"Ephemerella",37
"2555",14441,"Salmon River","10/8/2003",2003,3,1,"Ephemerella",7
"2556",14442,"Sandy Brook","11/12/2003",2003,3,1,"Ephemerella",9
"2557",14470,"Tankerhoosen River","11/13/2003",2003,3,1,"Ephemerella",25
"2558",14441,"Salmon River","10/25/2004",2004,3,1,"Ephemerella",4
"2559",15020,"Eightmile River","10/28/2004",2004,3,1,"Ephemerella",5
"2560",14720,"Green Fall River","10/31/2005",2005,3,1,"Ephemerella",1
"2561",14441,"Salmon River","10/31/2005",2005,3,1,"Ephemerella",6
"2562",14314,"Natchaug River","11/2/2005",2005,3,1,"Ephemerella",7
"2563",14442,"Sandy Brook","11/4/2005",2005,3,1,"Ephemerella",20
"2564",14584,"Roaring Brook","9/21/2007",2007,3,1,"Ephemerella",13
"2565",14470,"Tankerhoosen River","10/6/2008",2008,3,1,"Ephemerella",34
"2566",14442,"Sandy Brook","10/1/2009",2009,3,1,"Ephemerella",21
"2567",16139,"Brown Brook","10/13/2009",2009,3,1,"Ephemerella",11
"2568",14221,"Hammonasset River","10/13/2009",2009,3,1,"Ephemerella",27
"2569",14314,"Natchaug River","10/2/2009",2009,3,1,"Ephemerella",17
"2570",15176,"Natchaug River","10/2/2009",2009,3,1,"Ephemerella",29
"2571",14584,"Roaring Brook","10/21/2009",2009,3,1,"Ephemerella",3
"2572",14441,"Salmon River","10/22/2009",2009,3,1,"Ephemerella",5
"2573",15312,"Beaver Brook","9/30/2009",2009,3,1,"Ephemerella",18
"2574",15315,"Burnham Brook","10/11/2011",2011,3,1,"Ephemerella",6
"2575",16112,"Hemlock Valley Brook","10/11/2011",2011,3,1,"Ephemerella",8
"2576",14442,"Sandy Brook","11/10/2011",2011,3,1,"Ephemerella",1
"2577",14484,"West Branch Salmon Brook","11/10/2011",2011,3,1,"Ephemerella",1
"2578",14842,"Indian Meadow Brook","10/10/2012",2012,3,1,"Ephemerella",7
"2579",16114,"Rugg Brook","10/10/2012",2012,3,1,"Ephemerella",3
"2580",14470,"Tankerhoosen River","10/15/2012",2012,3,1,"Ephemerella",17
"2581",14484,"West Branch Salmon Brook","10/16/2012",2012,3,1,"Ephemerella",4
"2582",15499,"West Branch Salmon Brook","10/16/2012",2012,3,1,"Ephemerella",5
"2583",14442,"Sandy Brook","10/3/2012",2012,3,1,"Ephemerella",17
"2584",15315,"Burnham Brook","10/5/2012",2012,3,1,"Ephemerella",1
"2585",14442,"Sandy Brook","10/12/2016",2016,3,1,"Ephemerella",5
"2586",15499,"West Branch Salmon Brook","10/12/2016",2016,3,1,"Ephemerella",9
"2587",14221,"Hammonasset River","10/25/2016",2016,3,1,"Ephemerella",9
"2588",14470,"Tankerhoosen River","9/20/2016",2016,3,1,"Ephemerella",5
"2589",14842,"Indian Meadow Brook","10/8/2002",2002,3,1,"Ephemerellidae",3
"2590",14720,"Green Fall River","10/7/2003",2003,3,1,"Ephemerellidae",2
"2591",16119,"Day Pond Brook","9/19/2007",2007,3,1,"Ephemerellidae",1
"2592",14442,"Sandy Brook","10/1/2009",2009,3,1,"Ephemerellidae",4
"2593",16139,"Brown Brook","10/13/2009",2009,3,1,"Ephemerellidae",7
"2594",14221,"Hammonasset River","10/13/2009",2009,3,1,"Ephemerellidae",4
"2595",15312,"Beaver Brook","9/30/2009",2009,3,1,"Ephemerellidae",5
"2596",15312,"Beaver Brook","10/12/2011",2011,3,1,"Ephemerellidae",1
"2597",15240,"Hubbard Brook","10/12/2016",2016,3,1,"Ephemerellidae",5
"2598",14221,"Hammonasset River","10/25/2016",2016,3,1,"Ephemerellidae",2
"2599",16124,"Flat Brook","10/28/2016",2016,3,1,"Ephemerellidae",5
"2600",16114,"Rugg Brook","10/6/2016",2016,3,1,"Ephemerellidae",1
"2601",16139,"Brown Brook","10/16/2017",2017,3,1,"Ephemerellidae",1
"2602",14720,"Green Fall River","10/7/2003",2003,3,0,"Eukiefferiella",4
"2603",14720,"Green Fall River","9/18/2006",2006,3,0,"Eukiefferiella",2
"2604",14247,"Hollenbeck River","9/21/2006",2006,3,0,"Eukiefferiella",2
"2605",16114,"Rugg Brook","9/21/2007",2007,3,0,"Eukiefferiella",1
"2606",15020,"Eightmile River","9/24/2008",2008,3,0,"Eukiefferiella",2
"2607",16139,"Brown Brook","9/25/2008",2008,3,0,"Eukiefferiella",1
"2608",14247,"Hollenbeck River","9/25/2008",2008,3,0,"Eukiefferiella",1
"2609",14584,"Roaring Brook","10/21/2009",2009,3,0,"Eukiefferiella",1
"2610",14441,"Salmon River","10/22/2009",2009,3,0,"Eukiefferiella",1
"2611",15315,"Burnham Brook","10/11/2011",2011,3,0,"Eukiefferiella",5
"2612",14720,"Green Fall River","10/11/2011",2011,3,0,"Eukiefferiella",3
"2613",16119,"Day Pond Brook","10/12/2011",2011,3,0,"Eukiefferiella",8
"2614",14441,"Salmon River","10/12/2011",2011,3,0,"Eukiefferiella",4
"2615",16139,"Brown Brook","10/21/2011",2011,3,0,"Eukiefferiella",1
"2616",16124,"Flat Brook","10/21/2011",2011,3,0,"Eukiefferiella",1
"2617",15240,"Hubbard Brook","11/10/2011",2011,3,0,"Eukiefferiella",3
"2618",16124,"Flat Brook","10/11/2012",2012,3,0,"Eukiefferiella",1
"2619",16127,"Jakes Brook","10/11/2012",2012,3,0,"Eukiefferiella",2
"2620",14484,"West Branch Salmon Brook","9/25/2014",2014,3,0,"Eukiefferiella",1
"2621",15499,"West Branch Salmon Brook","9/25/2014",2014,3,0,"Eukiefferiella",2
"2622",14442,"Sandy Brook","11/4/1993",1993,4,1,"Eurylophella",3
"2623",14470,"Tankerhoosen River","10/11/1994",1994,4,1,"Eurylophella",1
"2624",14442,"Sandy Brook","10/24/1994",1994,4,1,"Eurylophella",1
"2625",14441,"Salmon River","10/26/1995",1995,4,1,"Eurylophella",3
"2626",14441,"Salmon River","11/18/1996",1996,4,1,"Eurylophella",2
"2627",14441,"Salmon River","10/10/1997",1997,4,1,"Eurylophella",1
"2628",14221,"Hammonasset River","10/21/1997",1997,4,1,"Eurylophella",2
"2629",14584,"Roaring Brook","10/13/1999",1999,4,1,"Eurylophella",1
"2630",14442,"Sandy Brook","11/9/1999",1999,4,1,"Eurylophella",4
"2631",14842,"Indian Meadow Brook","10/8/2002",2002,4,1,"Eurylophella",4
"2632",14314,"Natchaug River","10/8/2003",2003,4,1,"Eurylophella",2
"2633",14442,"Sandy Brook","11/12/2003",2003,4,1,"Eurylophella",5
"2634",15020,"Eightmile River","10/28/2004",2004,4,1,"Eurylophella",1
"2635",14221,"Hammonasset River","11/2/2004",2004,4,1,"Eurylophella",11
"2636",14314,"Natchaug River","9/20/2006",2006,4,1,"Eurylophella",8
"2637",14441,"Salmon River","9/20/2006",2006,4,1,"Eurylophella",2
"2638",14442,"Sandy Brook","9/21/2006",2006,4,1,"Eurylophella",16
"2639",14221,"Hammonasset River","10/2/2007",2007,4,1,"Eurylophella",16
"2640",16139,"Brown Brook","10/9/2007",2007,4,1,"Eurylophella",2
"2641",14442,"Sandy Brook","10/9/2007",2007,4,1,"Eurylophella",23
"2642",16112,"Hemlock Valley Brook","9/18/2007",2007,4,1,"Eurylophella",3
"2643",16119,"Day Pond Brook","9/19/2007",2007,4,1,"Eurylophella",1
"2644",16124,"Flat Brook","9/21/2007",2007,4,1,"Eurylophella",4
"2645",14314,"Natchaug River","9/21/2007",2007,4,1,"Eurylophella",1
"2646",15176,"Natchaug River","9/21/2007",2007,4,1,"Eurylophella",1
"2647",16114,"Rugg Brook","9/21/2007",2007,4,1,"Eurylophella",3
"2648",15312,"Beaver Brook","9/24/2007",2007,4,1,"Eurylophella",10
"2649",14441,"Salmon River","9/24/2007",2007,4,1,"Eurylophella",4
"2650",15315,"Burnham Brook","9/25/2007",2007,4,1,"Eurylophella",6
"2651",16143,"Little River","9/25/2007",2007,4,1,"Eurylophella",1
"2652",15796,"PENDLETON HILL BROOK","9/25/2007",2007,4,1,"Eurylophella",1
"2653",14842,"Indian Meadow Brook","9/17/2008",2008,4,1,"Eurylophella",2
"2654",14442,"Sandy Brook","9/17/2008",2008,4,1,"Eurylophella",12
"2655",14314,"Natchaug River","9/22/2008",2008,4,1,"Eurylophella",15
"2656",15176,"Natchaug River","9/22/2008",2008,4,1,"Eurylophella",11
"2657",14484,"West Branch Salmon Brook","9/22/2008",2008,4,1,"Eurylophella",13
"2658",14441,"Salmon River","9/23/2008",2008,4,1,"Eurylophella",5
"2659",15312,"Beaver Brook","9/24/2008",2008,4,1,"Eurylophella",24
"2660",15020,"Eightmile River","9/24/2008",2008,4,1,"Eurylophella",13
"2661",16139,"Brown Brook","9/25/2008",2008,4,1,"Eurylophella",2
"2662",16139,"Brown Brook","10/13/2009",2009,4,1,"Eurylophella",2
"2663",14584,"Roaring Brook","10/21/2009",2009,4,1,"Eurylophella",8
"2664",14441,"Salmon River","10/22/2009",2009,4,1,"Eurylophella",35
"2665",16139,"Brown Brook","10/12/2010",2010,4,1,"Eurylophella",8
"2666",15312,"Beaver Brook","10/4/2010",2010,4,1,"Eurylophella",25
"2667",15020,"Eightmile River","10/4/2010",2010,4,1,"Eurylophella",12
"2668",14441,"Salmon River","10/4/2010",2010,4,1,"Eurylophella",8
"2669",16112,"Hemlock Valley Brook","9/15/2010",2010,4,1,"Eurylophella",12
"2670",15796,"PENDLETON HILL BROOK","9/15/2010",2010,4,1,"Eurylophella",5
"2671",14314,"Natchaug River","9/16/2010",2010,4,1,"Eurylophella",7
"2672",15176,"Natchaug River","9/16/2010",2010,4,1,"Eurylophella",7
"2673",14470,"Tankerhoosen River","9/23/2010",2010,4,1,"Eurylophella",18
"2674",14484,"West Branch Salmon Brook","9/24/2010",2010,4,1,"Eurylophella",6
"2675",14442,"Sandy Brook","9/29/2010",2010,4,1,"Eurylophella",3
"2676",15315,"Burnham Brook","10/11/2011",2011,4,1,"Eurylophella",1
"2677",15796,"PENDLETON HILL BROOK","10/11/2011",2011,4,1,"Eurylophella",1
"2678",15312,"Beaver Brook","10/12/2011",2011,4,1,"Eurylophella",39
"2679",14441,"Salmon River","10/12/2011",2011,4,1,"Eurylophella",14
"2680",14470,"Tankerhoosen River","10/12/2011",2011,4,1,"Eurylophella",12
"2681",14221,"Hammonasset River","10/13/2011",2011,4,1,"Eurylophella",28
"2682",16143,"Little River","10/18/2011",2011,4,1,"Eurylophella",3
"2683",16139,"Brown Brook","10/21/2011",2011,4,1,"Eurylophella",3
"2684",16124,"Flat Brook","10/21/2011",2011,4,1,"Eurylophella",84
"2685",14247,"Hollenbeck River","10/21/2011",2011,4,1,"Eurylophella",2
"2686",15240,"Hubbard Brook","11/10/2011",2011,4,1,"Eurylophella",3
"2687",16114,"Rugg Brook","11/10/2011",2011,4,1,"Eurylophella",8
"2688",14442,"Sandy Brook","11/10/2011",2011,4,1,"Eurylophella",1
"2689",14484,"West Branch Salmon Brook","11/10/2011",2011,4,1,"Eurylophella",9
"2690",16114,"Rugg Brook","10/10/2012",2012,4,1,"Eurylophella",3
"2691",16139,"Brown Brook","10/11/2012",2012,4,1,"Eurylophella",8
"2692",16124,"Flat Brook","10/11/2012",2012,4,1,"Eurylophella",67
"2693",14584,"Roaring Brook","10/12/2012",2012,4,1,"Eurylophella",1
"2694",15312,"Beaver Brook","10/15/2012",2012,4,1,"Eurylophella",11
"2695",15020,"Eightmile River","10/15/2012",2012,4,1,"Eurylophella",19
"2696",14470,"Tankerhoosen River","10/15/2012",2012,4,1,"Eurylophella",11
"2697",14484,"West Branch Salmon Brook","10/16/2012",2012,4,1,"Eurylophella",3
"2698",15499,"West Branch Salmon Brook","10/16/2012",2012,4,1,"Eurylophella",1
"2699",14442,"Sandy Brook","10/3/2012",2012,4,1,"Eurylophella",8
"2700",14441,"Salmon River","9/18/2012",2012,4,1,"Eurylophella",19
"2701",14720,"Green Fall River","9/19/2012",2012,4,1,"Eurylophella",1
"2702",16112,"Hemlock Valley Brook","9/21/2012",2012,4,1,"Eurylophella",9
"2703",15176,"Natchaug River","9/26/2012",2012,4,1,"Eurylophella",2
"2704",15796,"PENDLETON HILL BROOK","10/1/2013",2013,4,1,"Eurylophella",1
"2705",15240,"Hubbard Brook","10/15/2013",2013,4,1,"Eurylophella",7
"2706",14442,"Sandy Brook","10/15/2013",2013,4,1,"Eurylophella",17
"2707",15499,"West Branch Salmon Brook","10/15/2013",2013,4,1,"Eurylophella",22
"2708",14221,"Hammonasset River","10/16/2013",2013,4,1,"Eurylophella",66
"2709",16143,"Little River","10/17/2013",2013,4,1,"Eurylophella",2
"2710",14470,"Tankerhoosen River","10/3/2013",2013,4,1,"Eurylophella",9
"2711",16139,"Brown Brook","10/8/2013",2013,4,1,"Eurylophella",1
"2712",16124,"Flat Brook","10/8/2013",2013,4,1,"Eurylophella",21
"2713",16114,"Rugg Brook","10/8/2013",2013,4,1,"Eurylophella",1
"2714",15312,"Beaver Brook","9/19/2013",2013,4,1,"Eurylophella",1
"2715",15315,"Burnham Brook","9/19/2013",2013,4,1,"Eurylophella",10
"2716",16119,"Day Pond Brook","9/19/2013",2013,4,1,"Eurylophella",3
"2717",16112,"Hemlock Valley Brook","9/19/2013",2013,4,1,"Eurylophella",6
