DEEPTaxaID,finalID,SUPERPHYLUM,PHYLUM,SUBPHYLUM,INFRAPHYLUM,SUPERCLASS,CLASS,SUBCLASS,INFRACLASS,SUPERORDER,ORDER,SUBORDER,INFRAORDER,SUPERFAMILY,FAMILY,SUBFAMILY,TRIBE,SUBTRIBE,GENUS,SPECIES,Synonym,FFG,SensitiveEPT,BCG_Attribute,Tol,TolSource,common_name,Notes,AddedBy,AddedDate,UpdatedSynonym,CTTempOptimaAvg,RegionalTempOptimaAvg,RegionalTempOptimaClass
336,Suwallia,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Chloroperlidae,,,,Suwallia,,,PRD,1,3,0,CT DEP new,,,G.Hoffman,01-Dec-02,,3.666666667,2.666666667,Cold
337,Sweltsa,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Chloroperlidae,,,,Sweltsa,,,PRD,1,3,0,CT DEP new,,,G.Hoffman,01-Dec-02,,3.666666667,2.666666667,Cold
446,Utaperla,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Chloroperlidae,,,,Utaperla,,,PRD,1,3,1,CT DEP new,,,G.Hoffman,01-Dec-02,,3.666666667,2.666666667,Cold
196,Clathrosperchon americanus,,Arthropoda,,,,Arachnida,,,,Trombidiformes,,,,Clathrosperchonidae,,,,Clathrosperchon,americanus,,PRD,0,4,4,,,Clathrosperchon sp.,G.Hoffman,08-Sep-08,,,,
1117,Cochlicopa,Lophozoa,Mollusca,Na,Na,Na,Gastropoda,Na,Na,Na,Stylommatophora,Orthurethra,Na,Na,Cochlicopidae,Na,Na,Na,Cochlicopa,Na,,,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,,
369,Amphiagrion,,Arthropoda,,,,Insecta,,,,Odonata,,,,Coenagrionidae,,,,Amphiagrion,,,PRD,0,,9,Inferred from Hilsenhoff 1987,,,G.Hoffman,13-Dec-07,,,,
949,Argia apicalis,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Palaeoptera,Na,Odonata,Zygoptera,Na,Na,Coenagrionidae,Na,Na,Na,Argia,apicalis,,PRD,0,4,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,4.333333333,8.666666667,Warm
370,Argia,,Arthropoda,,,,Insecta,,,,Odonata,,,,Coenagrionidae,,,,Argia,,,PRD,0,4,7,CT DEP new,,,G.Hoffman,01-Dec-02,,4.333333333,8.666666667,Warm
195,Chromagrion conditum,,,,,,Insecta,,,,Odonata,,,,Coenagrionidae,,,,Chromagrion,conditum,,PRD,0,,4,Hilsenhoff 1987,,,G.Hoffman,04-May-12,,,,
371,Enallagma,,Arthropoda,,,,Insecta,,,,Odonata,,,,Coenagrionidae,,,,Enallagma,,,PRD,0,4,9,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,8.333333333,Warm
199,Coenagrion/Enallagma,,,,,,Insecta,,,,Odonata,,,,Coenagrionidae,,,,Enallagma,,,PRD,0,4,9,Inferred from Hilsenhoff 1987,,,G.Hoffman,22-Aug-11,,,8.333333333,Warm
372,Ischnura,,Arthropoda,,,,Insecta,,,,Odonata,,,,Coenagrionidae,,,,Ischnura,,,PRD,0,,9,Inferred from Hilsenhoff 1988,,,G.Hoffman,03-Dec-03,,,7.333333333,Warm
368,Coenagrionidae,,Arthropoda,,,,Insecta,,,,Odonata,,,,Coenagrionidae,,,,Na,,,PRD,0,4,9,Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
200,Corbicula,,Mollusca,,,,Bivalvia,,,,Veneroida,,,,Corbiculidae,,,,Corbicula,,,C-F,0,6,8,CT DEP new,,,G.Hoffman,29-Aug-13,,,,
648,Corbicula fluminea,,Mollusca,,,,Bivalvia,,,,Veneroida,,,,Corbiculidae,,,,Corbicula,fluminea,,C-F,0,6,8,CT DEP new,,,M.Beauchene,13-Dec-04,,,,
891,Cordulegaster,,Arthropoda,,,,Insecta,,,,Odonata,,,,Cordulegastridae,,,,Cordulegaster,,,PRD,0,3,3,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,4.666666667,Cool
22,Cordulegaster diastatops,,Arthropoda,,,,Insecta,,,,Odonata,,,,Cordulegastridae,,,,Cordulegaster,diastatops,,PRD,0,3,3,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,4.666666667,Cool
893,Cordulegaster maculata,,Arthropoda,,,,Insecta,,,,Odonata,,,,Cordulegastridae,,,,Cordulegaster,maculata,,PRD,0,3,3,Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,4.666666667,Cool
1118,Cordulegaster erronea,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Palaeoptera,Na,Odonata,Anisoptera,Na,Na,Cordulegastridae,Na,Na,Na,Cordulegaster,Erronea,,PRD,,3,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,4.666666667,Cool
892,Cordulegastridae,,Arthropoda,,,,Insecta,,,,Odonata,,,,Cordulegastridae,,,,Na,,,PRD,0,3,3,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,,
1129,Epitheca princeps,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Palaeoptera,Na,Odonata,Anisoptera,Na,Na,Corduliidae,Corduliinae,Na,Na,Epitheca,Princeps,,PRD,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,7,Warm
218,Epitheca,,,,,,Insecta,,,,Odonata,,,,Corduliidae,,,,Epitheca,,Tetragoneuria,PRD,0,,4,Inferred from Hilsenhoff 1987,,,G.Hoffman,22-Aug-11,1,,7,Warm
232,Helocordulia selysii,,Arthropoda,,,,Insecta,,,,Odonata,,,,Corduliidae,Corduliinae,,,Helocordulia,selysii,,PRD,0,,5,CT DEP new,,,G.Hoffman,29-Aug-13,,,7,Warm
202,Corduliidae,,Arthropoda,,,,Insecta,,,,Odonata,,,,Corduliidae,,,,Na,,,PRD,0,,5,,,,,01-Jul-09,,,7,Warm
90,Neurocordulia yamaskanensis,,Arthropoda,,,,Insecta,,,,Odonata,,,,Corduliidae,,,,Neurocordulia,yamaskanensis,,PRD,0,,0,,,,G.Hoffman,31-Aug-05,,,7,Warm
279,Somatochlora,,Arthropoda,,,,Insecta,,,,Odonata,,,,Corduliidae,,,,Somatochlora,,,,0,,,,,DELETE after method compare excerise,,13-Feb-09,,,7,Warm
985,Hesperocorixa vulgaris,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Corixoidea,Corixidae,Corixinae,Na,Na,Hesperocorixa,vulgaris,,PRD,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,6.666666667,Warm
856,Hesperocorixa,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Corixidae,,,,Hesperocorixa,,,PRD,0,,-99,CTDEP,,added by LOTIC ID 2004,,17-Nov-05,,,6.666666667,Warm
855,Corixidae,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Corixidae,,,,Na,,,PRD,0,,-99,Merritt and Cummins 1996,,can utilize atmospheric oxygen,G.Hoffman,03-Dec-03,,,6.666666667,Warm
1151,Palmacorixa nana,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Corixoidea,Corixidae,Corixinae,Na,Na,Palmacorixa,Nana,,PRD,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,6.666666667,Warm
1011,Palmacorixa buenoi,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Corixoidea,Corixidae,Corixinae,Na,Na,Palmacorixa,buenoi,,PRD,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,6.666666667,Warm
857,Sigara,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Corixidae,,,,Sigara,,,PRD,0,,-99,Merritt and Cummins 1996,,can utilize atmospheric oxygen,G.Hoffman,03-Dec-03,,,6.666666667,Warm
1157,Sigara modesta,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Corixoidea,Corixidae,Corixinae,Na,Na,Sigara,Modesta,,PRD,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,6.666666667,Warm
1029,Sigara dolabra,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Corixoidea,Corixidae,Corixinae,Na,Na,Sigara,dolabra,,PRD,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,6.666666667,Warm
858,Trichocorixa,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Corixidae,,,,Trichocorixa,,,PRD,0,,-99,Merritt and Cummins 1996,,,G.Hoffman,29-Feb-08,,,6.666666667,Warm
1165,Trichocorixa calva,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Corixoidea,Corixidae,Corixinae,Na,Na,Trichocorixa,Calva,,PRD,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,6.666666667,Warm
1046,Trichocorixa borealis,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Corixoidea,Corixidae,Corixinae,Na,Na,Trichocorixa,borealis,,PRD,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,6.666666667,Warm
1185,Chauliodinae,,Arthropoda,Hexapoda,,,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,,,,Corydalidae,Chauliodinae,,,,,,,,,,,,Added by EcoAna 2018 - 2019,M.Becker,08-Feb-21,,,,
958,Chauliodes,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Neuropterida,Megaloptera,Na,Na,Na,Corydalidae,Chauliodinae,Na,Na,Chauliodes,Na,,PRD,0,,,,,Added by WAA 2013,C.Bellucci,03-Nov-15,,,,
749,Corydalus cornutus,,Arthropoda,,,,Insecta,,,,Megaloptera,,,,Corydalidae,,,,Corydalus,cornutus,,PRD,0,4,6,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,5,7,Warm
748,Corydalidae,,Arthropoda,,,,Insecta,,,,Megaloptera,,,,Corydalidae,,,,Na,,,PRD,0,,5,CT DEP new,,,G.Hoffman,03-Dec-03,,,,
250,Nigronia,,Arthropoda,,,,Insecta,,,,Megaloptera,,,,Corydalidae,,,,Nigronia,,,PRD,0,3,4,CT DEP new,,,G.Hoffman,26-Aug-13,,4.333333333,4.666666667,Cool
750,Nigronia serricornis,,Arthropoda,,,,Insecta,,,,Megaloptera,,,,Corydalidae,,,,Nigronia,serricornis,,PRD,0,3,4,CT DEP new,,,G.Hoffman,03-Dec-03,,4.333333333,4.666666667,Cool
1127,Elophila,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Lepidoptera,Na,Na,Pyraloidea,Crambidae,Nymphulinae,Nymphulini,Na,Elophila,Na,,,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,3.666666667,Cool
745,Crambidae,,Arthropoda,,,,Insecta,,,,Lepidoptera,,,,Crambidae,,,,Na,,Pyralidae,SHR,0,,5,Hilsenhoff 1988,,all of taxa found now under Crambidae instead of Pyralidae,G.Hoffman,31-Jul-12,1,,3.666666667,Cool
1012,Parapoynx,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Lepidoptera,Na,Na,Pyraloidea,Crambidae,Nymphulinae,Nymphulini,Na,Parapoynx,Na,,,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,3.666666667,Cool
432,Crangonyx pseudogracilis,,Arthropoda,,,,Malacostraca,,,,Amphipoda,,,,Crangonyctidae,,,,Crangonyx,pseudogracilis,,C-G,0,5,8,,,,G.Hoffman,31-Aug-05,,5,4.666666667,Cool
431,Crangonyx,,Arthropoda,,,,Malacostraca,,,,Amphipoda,,,,Crangonyctidae,,,,Crangonyx,,,C-G,0,5,8,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,5,4.666666667,Cool
203,Crangonyctidae,,Arthropoda,,,,Malacostraca,,,,Amphipoda,,,,Crangonyctidae,,,,Na,,,C-G,0,,8,,,Crangonyctidae ID'd as Synurella by EcoAnalysts 2009,G.Hoffman,08-Sep-08,,,,
284,Stygobromus,,,,,,Malacostraca,,,,Amphipoda,,,,Crangonyctidae,,,,Stygobromus,,Stygonectes,SCR,0,,8,Rapid Bioassessment Protocols 1989,,,G.Hoffman,22-Aug-11,1,,,
1039,Synurella chamberlaini,Ecdysozoa,Arthropoda,Crustacea,Na,Na,Malacostraca,Eumalacostraca,Na,Peracarida,Amphipoda,Gammaridea,Na,Na,Crangonyctidae,Na,Na,Na,Synurella,chamberlaini,,C-G,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,7.333333333,Warm
289,Synurella,,,,,,Malacostraca,,,,Amphipoda,,,,Crangonyctidae,,,,Synurella,,,C-G,0,,8,Rapid Bioassessment Protocols 1989,,,G.Hoffman,22-Aug-11,,,7.333333333,Warm
1119,Cryptophagidae,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Cucujoidea,Cryptophagidae,Na,Na,Na,Na,Na,,,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,,
576,Anopheles,,Arthropoda,,,,Insecta,,,,Diptera,,,,Culicidae,,,,Anopheles,,,C-F,0,,-99,Merritt and Cummins 1996,,can utilize atmospheric oxygen,G.Hoffman,03-Dec-03,,,,
1120,Culex,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,Na,Culicidae,Culicinae,Culicini,Na,Culex,Na,,C-F,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,,
575,Culicidae,,Arthropoda,,,,Insecta,,,,Diptera,,,,Culicidae,,,,Na,,,C-F,0,,-99,Merritt and Cummins 1997,,can utilize atmospheric oxygen,G.Hoffman,01-Dec-02,,,,
1121,Curculionidae,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,Na,Na,Na,Na,Na,,SHR,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,3.666666667,Cool
945,Acanthocyclops brevispinosus,Ecdysozoa,Arthropoda,Crustacea,Na,Na,Maxillopoda,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Na,Na,Na,Cyclopidae,Na,Na,Na,Acanthocyclops,brevispinosus,,,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,,
1113,Acanthocyclops vernalis,Ecdysozoa,Arthropoda,Crustacea,Na,Na,Maxillopoda,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Na,Na,Na,Cyclopidae,Na,Na,Na,Acanthocyclops,Vernalis,,C-F,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,,
995,Macrocyclops albidus,Ecdysozoa,Arthropoda,Crustacea,Na,Na,Maxillopoda,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Na,Na,Na,Cyclopidae,Na,Na,Na,Macrocyclops,albidus,,,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,,
996,Macrocyclops fuscus,Ecdysozoa,Arthropoda,Crustacea,Na,Na,Maxillopoda,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Na,Na,Na,Cyclopidae,Na,Na,Na,Macrocyclops,fuscus,,,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,,
970,Cyclopidae,Ecdysozoa,Arthropoda,Crustacea,Na,Na,Maxillopoda,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Na,Na,Na,Cyclopidae,Na,Na,Na,Na,Na,,,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,,
1122,Daphniidae,Ecdysozoa,Arthropoda,Crustacea,Na,Na,Branchiopoda,Phyllopoda,Na,Na,Diplostraca,Cladocera,Anomopoda,Na,Daphniidae,Na,Na,Na,Na,Na,,,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,,
1158,Simocephalus,Ecdysozoa,Arthropoda,Crustacea,Na,Na,Branchiopoda,Phyllopoda,Na,Na,Diplostraca,Cladocera,Anomopoda,Na,Daphniidae,Na,Na,Na,Simocephalus,Na,,,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,,
1123,Dicyrtomidae,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Collembola,Na,Na,Na,Collembola,Symphypleona,Na,Dicyrtomoidea,Dicyrtomidae,Na,Na,Na,Na,Na,,,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,,
843,Phylocentropus,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Dipseudopsidae,,,,Phylocentropus,,,C-F,1,,5,Inferred from Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,5,Cool
1124,Discus,Lophozoa,Mollusca,Na,Na,Na,Gastropoda,Na,Na,Na,Stylommatophora,Na,Na,Na,Discidae,Na,Na,Na,Discus,Na,,,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,,
577,Dixa,,Arthropoda,,,,Insecta,,,,Diptera,,,,Dixidae,,,,Dixa,,,C-F,0,,-99,Merritt and Cummins 1997,,can utilize atmospheric oxygen,G.Hoffman,03-Dec-03,,,3.333333333,Cold
971,Dixella,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,Na,Dixidae,Na,Na,Na,Dixella,Na,,PRD,0,,,,,Added by WAA 2013,C.Bellucci,03-Nov-15,,,,
578,Dixidae,,Arthropoda,,,,Insecta,,,,Diptera,,,,Dixidae,,,,Na,,,C-F,0,,-99,Merritt and Cummins 1997,,can utilize atmospheric oxygen,G.Hoffman,03-Dec-03,,,,
524,Dolichopodidae,,Arthropoda,,,,Insecta,,,,Diptera,,,,Dolichopodidae,,,,Na,,,PRD,0,,4,Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,3,Cold
216,Dreissena polymorpha,,Mullusca,,,,Bivalvia,,,,Veneroida,,,,Dreissenidae,,,,Dreissena,polymorpha,,C-F,0,,8,CT DEP new,,"new record in river/stream, introduced",G.Hoffman,26-Aug-13,,,,
493,Dryopidae,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Dryopidae,,,,,,,SCR,0,4,5,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,,,
229,Helichus basalis,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Dryopidae,,,,Helichus,basalis,,SCR,0,4,5,Inferred from Hilsenhoff 1987,,,G.Hoffman,22-Aug-11,,,2.666666667,Cold
494,Helichus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Dryopidae,,,,Helichus,,,SCR,0,4,5,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,2.666666667,Cold
495,Helichus lithophilus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Dryopidae,,,,Helichus,lithophilus,,SCR,0,4,5,,,,G.Hoffman,31-Aug-05,,,2.666666667,Cold
983,Helichus fastigiatus,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Dryopidae,Na,Na,Na,Helichus,fastigiatus,,SCR,0,4,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,2.666666667,Cold
861,Cura foremanii,,Platyhelminthes,,,,Turbellaria,,,,Tricladida,,,,Dugesiidae,,,,Cura,foremanii,,PRD,0,4,4,Rapid Bioassessment Protocols 1989,,,G.Hoffman,01-Dec-02,,6.666666667,3,Cold
860,Cura,,Platyhelminthes,,,,Turbellaria,,,,Tricladida,,,,Dugesiidae,,,,Cura,,,PRD,0,4,4,Rapid Bioassessment Protocols 1989,,,G.Hoffman,01-Dec-02,,6.666666667,3,Cold
474,Agabus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Dytiscidae,,,,Agabus,,,PRD,0,,-99,Merritt and Cummins 1996,,can utilize atmospheric oxygen,G.Hoffman,01-Dec-02,,,4,Cool
88,Neoporus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Dytiscidae,,,,Hydroporus,,,PRD,0,,-99,Merritt and Cummins 1996,,can utilize atmospheric oxygen,G.Hoffman,03-Dec-03,,,6,Cool
475,Hydroporus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Dytiscidae,,,,Hydroporus,,,PRD,0,,-99,CTDEP,,added by LOTIC ID 2004,,17-Nov-05,,,6,Cool
476,Laccophilus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Dytiscidae,,,,Laccophilus,,,PRD,0,,-99,Merritt and Cummins 1996,,,G.Hoffman,29-Feb-08,,,,
241,Liodessus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Dytiscidae,Hydroporinae,,,Liodessus,,,PRD,0,,-99,,,,G.Hoffman,30-Jul-12,,,,
242,Lioporeus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Dytiscidae,,,,Lioporeus,,,PRD,0,,-99,CT DEP new,,,G.Hoffman,26-Aug-13,,,,
473,Dytiscidae,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Dytiscidae,,,,Na,,,PRD,0,4,5,CT DEP new,,,G.Hoffman,01-Dec-02,,,,
237,Hydroporinae,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Dytiscidae,Hydroporinae,,,Na,,,PRD,0,,-99,,,,G.Hoffman,30-Jul-12,,,,
1004,Neoporus carolinus,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Adephaga,Na,Na,Dytiscidae,Hydroporinae,Hydroporini,Na,Neoporus,carolinus,,,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,,
1145,Neoporus clypealis,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Adephaga,Na,Na,Dytiscidae,Hydroporinae,Hydroporini,Na,Neoporus,Clypealis,,,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,,
445,Rhantus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Dytiscidae,,,,Rhantus,,,PRD,0,,-99,,,,G.Hoffman,31-Aug-07,,,,
497,Ancyronyx variegatus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Elmidae,,,,Ancyronyx,variegatus,,C-G,0,4,6,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,4.666666667,7,Warm
498,Dubiraphia,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Elmidae,,,,Dubiraphia,,,C-G,0,4,6,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,3.333333333,6.333333333,Cool
500,Dubiraphia vittata,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Elmidae,,,,Dubiraphia,vittata,,C-G,0,4,6,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,3.333333333,6.333333333,Cool
499,Dubiraphia bivittata,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Elmidae,,,,Dubiraphia,bivittata,,C-G,0,4,8,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,3.333333333,6.333333333,Cool
1125,Dubiraphia minima,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,Na,Na,Na,Dubiraphia,Minima,,C-G,,4,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,3.333333333,6.333333333,Cool
1126,Dubiraphia quadrinotata,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,Na,Na,Na,Dubiraphia,Quadrinotata,,C-G,,4,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,3.333333333,6.333333333,Cool
501,Macronychus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Elmidae,,,,Macronychus,,,SHR,0,4,4,,,from prob mon split sample ARC,M.Beauchene,08-Apr-05,,6.666666667,6.333333333,Cool
502,Macronychus glabratus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Elmidae,,,,Macronychus,glabratus,,SHR,0,4,4,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,6.666666667,6.333333333,Cool
504,Microcylloepus pusillus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Elmidae,,,,Microcylloepus,pusillus,,C-G,0,4,3,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,6.666666667,6.333333333,Cool
503,Microcylloepus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Elmidae,,,,Microcylloepus,,,C-G,0,4,3,Hilsenhoff 1987,,from prob mon split sample ARC,M.Beauchene,08-Apr-05,,6.666666667,6.333333333,Cool
496,Elmidae,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Elmidae,,,,Na,,,C-G,0,4,4,Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
1147,Optioservus elegans,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,Na,Na,Na,Optioservus,Elegans,,SCR,,4,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,4.666666667,5.666666667,Cool
914,Optioservus ovalis,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Elmidae,,,,Optioservus,ovalis,,SCR,0,4,3,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,4.666666667,5.666666667,Cool
1148,Optioservus Elegans group,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,Na,Na,Na,Optioservus,Elegans,,SCR,,4,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,4.666666667,5.666666667,Cool
913,Optioservus immunis,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Elmidae,,,,Optioservus,immunis,,SCR,0,4,4,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,4.666666667,5.666666667,Cool
915,Optioservus trivittatus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Elmidae,,,,Optioservus,trivittatus,,SCR,0,4,2,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,4.666666667,5.666666667,Cool
1149,Optioservus tardellus,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,Na,Na,Na,Optioservus,Tardellus,,SCR,,4,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,4.666666667,5.666666667,Cool
